run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,fdelta,log10_fdelta,fro_total,log10_fro_total,spec_max,log10_spec_max,spec_mean,dw_sv_max,log10_dw_sv_max,dw_sv_mean,retention_mean
lrsw_corda_r16_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,corda,CorDA (withheld),0.0005,43.0,lrsw_corda_r16_lr5e4,True,True,False,0.9561,-0.0194966818066049,2266.46731839468,3.355349461076956,1017.1862182617188,3.007400467337889,29.43706621229649,1016.3529,3.0070445306954694,29.4302,19.52
lrsw_corda_r16_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,corda,CorDA (withheld),0.0005,44.0,lrsw_corda_r16_lr5e4,True,True,False,0.9298,-0.0316104581529317,2283.680348294019,3.3586353146844665,1040.4339599609375,3.01721451920909,30.208860751986503,1040.0646,3.017060314829771,30.2052,18.14
lrsw_corda_r16_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,corda,CorDA (withheld),5e-05,42.0,lrsw_corda_r16_lr5e5,True,False,False,0.4203,-0.3764406099945629,643.9169325043497,2.8088298454936096,49.48909378051758,1.6945095013010738,11.532400757074356,49.4897,1.6945148211835654,11.5307,19.39
lrsw_corda_r16_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,corda,CorDA (withheld),5e-05,43.0,lrsw_corda_r16_lr5e5,True,False,False,0.253,-0.5968794788241821,378.4059827136022,2.5779579941117965,101.54664611816406,2.0066655841029344,4.442014070600271,101.5366,2.006622616760525,4.4409,24.6
lrsw_corda_r16_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,corda,CorDA (withheld),5e-05,44.0,lrsw_corda_r16_lr5e5,True,False,False,0.2553,-0.5929491851957497,377.4201115907949,2.576825038701691,99.9164047241211,1.9996367984989176,4.463823471218348,99.8961,1.9995485334557976,4.4626,25.5
lrsw_dora_r16_lr1e3_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.001,42.0,lrsw_dora_r16_lr1e3,False,True,True,3.7257,0.5712078818028553,2178.143203012261,3.338086429245992,1073.5823974609375,3.0308353821577656,52.87549275755882,1073.5913,3.0308389834719907,52.8779,15.64
lrsw_dora_r16_lr1e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.001,43.0,lrsw_dora_r16_lr1e3,False,True,True,3.7383,0.5726741507390644,2150.0411348115103,3.3324467689624697,1045.0484619140625,3.0191364304029134,53.29489673376084,1045.0509,3.019137443605719,53.2968,15.74
lrsw_dora_r16_lr1e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.001,44.0,lrsw_dora_r16_lr1e3,False,True,True,3.7348,0.572267350134817,2153.2105965431824,3.3330865084318293,1055.2305908203125,3.023347372788391,53.91498135924339,1055.2388,3.023350751374647,53.9174,13.92
lrsw_dora_r16_lr1e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0001,42.0,lrsw_dora_r16_lr1e4,False,False,True,0.2967,-0.5276824536831581,144.68070339862132,2.160410611517542,17.342300415039062,1.2391067050948232,7.335162995755672,17.3119,1.2383447347865943,7.3319,26.76
lrsw_dora_r16_lr1e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0001,43.0,lrsw_dora_r16_lr1e4,False,False,True,0.3073,-0.5124374397436218,145.34829370863113,2.162409937810777,16.60690689086914,1.220288750734397,7.386987979710102,16.5541,1.2189055743566684,7.3832,26.55
lrsw_dora_r16_lr1e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0001,44.0,lrsw_dora_r16_lr1e4,False,False,True,0.3056,-0.5148466500963477,145.4007569957502,2.1625666675836883,16.64777946472168,1.2213563140867505,7.371983554959297,16.6222,1.2206885034811334,7.3684,26.94
lrsw_dora_r16_lr2e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.002,43.0,lrsw_dora_r16_lr2e3,False,True,True,24.3192,1.3859492843630308,10477.64371757266,4.020263626587313,4757.13720703125,3.677345677675359,284.62704077959063,4757.124,3.677344471960975,284.6208,3.04
lrsw_dora_r16_lr2e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.002,44.0,lrsw_dora_r16_lr2e3,False,True,True,358.2287,2.5541603770247985,37494.03756596695,4.573962210178912,9291.1279296875,3.968068439925212,2035.7207065582277,9275.7334,3.967348257799849,2035.091,0.0
lrsw_dora_r16_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0002,42.0,lrsw_dora_r16_lr2e4,False,False,True,0.4451,-0.3515424057174774,310.41011833254663,2.491935869365693,38.85697937011719,1.5894690367712752,13.100972908735276,38.7945,1.5887701588683576,13.0953,24.84
lrsw_dora_r16_lr2e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0002,43.0,lrsw_dora_r16_lr2e4,False,False,True,0.4361,-0.3604139133265736,309.84666380403934,2.491146824354355,31.8277587890625,1.502806058042552,13.049235901236534,31.7912,1.5023069212316134,13.0434,25.5
lrsw_dora_r16_lr2e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0002,44.0,lrsw_dora_r16_lr2e4,False,False,True,0.4513,-0.3455346664798542,308.6564810399953,2.489475400533182,31.14971160888672,1.4934540302167325,13.096973049640656,31.1158,1.4929809713535642,13.092,25.27
lrsw_dora_r16_lr2e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,2e-05,42.0,lrsw_dora_r16_lr2e5,False,False,True,0.2302,-0.637894680706227,30.984706071142693,1.4911473806765556,4.990794658660889,0.698169701614261,1.9733688186854124,4.9812,0.6973339794261443,1.9715,26.45
lrsw_dora_r16_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,2e-05,43.0,lrsw_dora_r16_lr2e5,False,False,True,0.2191,-0.6593576224392947,30.16177958146433,1.4794569618532305,4.854936122894287,0.6861835202055006,1.9115839499980207,4.8437,0.6851772367874339,1.9097,26.18
lrsw_dora_r16_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,2e-05,44.0,lrsw_dora_r16_lr2e5,False,False,True,0.2325,-0.6335770427740273,30.894907252092093,1.4898868957808908,4.643105506896973,0.6668085524024545,1.9702365797013044,4.6335,0.6659091673571319,1.9683,26.9
lrsw_dora_r16_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0003,42.0,lrsw_dora_r16_lr3e4,False,False,True,0.6833,-0.1653885792773128,481.8746936660999,2.6829341193085683,69.06544494628906,1.8392608140497984,17.87202807366848,69.0663,1.8392661907299896,17.8584,23.7
lrsw_dora_r16_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0003,43.0,lrsw_dora_r16_lr3e4,False,False,True,0.6679,-0.1752885565352656,477.7625408889151,2.6792120957634107,58.93444442749024,1.7703691938111106,17.654611659049987,58.9352,1.7703747616733585,17.6423,23.6
lrsw_dora_r16_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0003,44.0,lrsw_dora_r16_lr3e4,False,False,True,0.684,-0.1649438982798837,475.9243729434308,2.6775379463700872,44.88307571411133,1.652082610277901,17.768617129325868,44.8559,1.6518195748922797,17.7558,23.27
lrsw_dora_r16_lr5e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.005,43.0,lrsw_dora_r16_lr5e3,False,True,True,1877.7321,3.273633630639848,200498.89338093676,5.302111979949324,99334.7578125,4.997101237266048,9898.306285381315,99333.7578,4.997096865159988,9895.238,0.0
lrsw_dora_r16_lr5e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.005,44.0,lrsw_dora_r16_lr5e3,False,True,True,1801.9299,3.2557378917288644,180895.6084572576,5.257428023764565,57958.1953125,4.763114854058885,9530.33679561615,57842.9141,4.762250164398327,9526.5521,0.0
lrsw_dora_r16_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0005,42.0,lrsw_dora_r16_lr5e4,False,False,True,1.2143,0.084325995016827,821.016627445977,2.914351952655266,202.5421295166016,2.3065153718152365,25.00685402750969,202.5434,2.306518096000077,25.0,17.8
lrsw_dora_r16_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0005,43.0,lrsw_dora_r16_lr5e4,False,False,True,1.2465,0.0956922828397922,832.577673804402,2.920424760774211,229.69058227539065,2.3611431887097027,25.45562234520912,229.6922,2.3611462474611327,25.4503,20.58
lrsw_dora_r16_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,0.0005,44.0,lrsw_dora_r16_lr5e4,False,False,True,1.2185,0.085825533520743,822.5472791442102,2.915160870125135,194.5226287841797,2.288970130003425,25.27053180336952,194.5255,2.288976540280688,25.2642,19.08
lrsw_dora_r16_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,5e-05,42.0,lrsw_dora_r16_lr5e5,False,False,True,0.2487,-0.604324214730064,69.7472338160942,1.8435269881144016,10.21396255493164,1.0091942613698863,4.007632119208575,10.1937,1.0083318481793382,4.0047,27.3
lrsw_dora_r16_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,5e-05,43.0,lrsw_dora_r16_lr5e5,False,False,True,0.2557,-0.5922692719736645,70.0632547320019,1.8454903082502463,10.15318202972412,1.006602172434119,4.034120252728462,10.1364,1.0058837402302698,4.0313,26.98
lrsw_dora_r16_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,dora,DoRA,5e-05,44.0,lrsw_dora_r16_lr5e5,False,False,True,0.2544,-0.5944828930236237,70.06838590178533,1.8455221131832875,9.901449203491213,0.9956987637913036,4.02731933221221,9.8828,0.9948800065583474,4.0244,27.3
lrsw_lora_null_r16_lr1e3_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.001,42.0,lrsw_lora_null_r16_lr1e3,False,False,True,1.1609,0.0647948111953832,993.6370991938796,2.997227798285803,135.71774291992188,2.132636628415063,25.052598583698277,135.7188,2.132640011040261,25.0528,17.36
lrsw_lora_null_r16_lr1e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.001,43.0,lrsw_lora_null_r16_lr1e3,False,False,True,1.2147,0.0844690314880758,1019.5797445089516,3.0084211989673246,167.56515502929688,2.2241837126723505,25.68298270106316,167.5658,2.224185384300788,25.6828,17.62
lrsw_lora_null_r16_lr1e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.001,44.0,lrsw_lora_null_r16_lr1e3,False,False,True,1.1446,0.0586537415723702,1023.7795976946422,3.0102064704995133,172.07763671875,2.2357244329032677,25.690411961078645,172.079,2.2357278735780124,25.6904,18.44
lrsw_lora_null_r16_lr1e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0001,42.0,lrsw_lora_null_r16_lr1e4,False,False,True,0.2243,-0.6491707264170322,111.16265909472796,2.045958926881467,9.20600128173828,0.964071031024154,3.791239795088768,9.1964,0.9636178527684848,3.7908,27.42
lrsw_lora_null_r16_lr1e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0001,43.0,lrsw_lora_null_r16_lr1e4,False,False,True,0.2442,-0.6122543403911364,110.855130497029,2.044755797540609,9.524558067321776,0.9788448338619732,3.875693365931511,9.5119,0.9782672758330406,3.8745,26.18
lrsw_lora_null_r16_lr1e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0001,44.0,lrsw_lora_null_r16_lr1e4,False,False,True,0.2522,-0.5982549177629373,111.04907208834778,2.045514933991256,8.565451622009277,0.9327502665164372,3.890196002274752,8.5585,0.9323976550034644,3.8892,26.05
lrsw_lora_null_r16_lr1e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0001,45.0,lrsw_lora_null_r16_lr1e4,False,False,True,0.2447,-0.6113660306482108,110.99607693429424,2.0453076292740726,9.046696662902832,0.9564900286016512,3.874696027487517,9.0367,0.956009864829399,3.8738,26.57
lrsw_lora_null_r16_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0002,42.0,lrsw_lora_null_r16_lr2e4,False,False,True,0.3245,-0.4887852988636119,225.47169224706903,2.353092024384248,15.536980628967283,1.1913666242728038,7.076241666078568,15.5372,1.1913727561563852,7.0734,26.43
lrsw_lora_null_r16_lr2e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0002,43.0,lrsw_lora_null_r16_lr2e4,False,False,True,0.3697,-0.4321505494268932,226.2771830252372,2.3546407634738413,17.933748245239258,1.2536710688203363,7.333598962426185,17.9174,1.25327498927835,7.3298,25.92
lrsw_lora_null_r16_lr2e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0002,44.0,lrsw_lora_null_r16_lr2e4,False,False,True,0.3507,-0.4550642341184974,226.28762613519376,2.354660806503865,17.400161743164062,1.2405532852847354,7.225383889675141,17.3862,1.2402046711707182,7.2222,25.24
lrsw_lora_null_r16_lr2e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0002,45.0,lrsw_lora_null_r16_lr2e4,False,False,True,0.3518,-0.4537041648785575,225.9278040911881,2.353969681209536,18.07958030700684,1.2571883446976084,7.258935621380806,18.0651,1.2568403699631605,7.2556,25.66
lrsw_lora_null_r16_lr2e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,2e-05,42.0,lrsw_lora_null_r16_lr2e5,False,False,True,0.1392,-0.8563607647254567,27.57817817778465,1.440565573171657,2.4844062328338623,0.395222610125098,1.0817600820213555,2.4801,0.3944691923474341,1.0815,26.18
lrsw_lora_null_r16_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,2e-05,43.0,lrsw_lora_null_r16_lr2e5,False,False,True,0.1381,-0.8598063214213687,27.807778543570414,1.4441662961347863,2.5313284397125244,0.4033484984971124,1.1118980664759874,2.5297,0.4030690207529772,1.1116,26.04
lrsw_lora_null_r16_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,2e-05,44.0,lrsw_lora_null_r16_lr2e5,False,False,True,0.138,-0.8601209135987634,27.790810105820537,1.4439012067039534,2.558845281600952,0.4080440274353258,1.1076443625614047,2.5567,0.4076797714411934,1.1074,26.12
lrsw_lora_null_r16_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0003,42.0,lrsw_lora_null_r16_lr3e4,False,False,True,0.4459,-0.3507625276503927,343.8169998660805,2.5363273463635574,26.61977195739746,1.4252043307003344,10.200006291270256,26.6201,1.425209682594953,10.1975,24.5
lrsw_lora_null_r16_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0003,43.0,lrsw_lora_null_r16_lr3e4,False,False,True,0.4624,-0.3349821745875274,346.7608299025922,2.540030033677515,26.57452392578125,1.424465493016288,10.472868299484253,26.5639,1.424291836665062,10.4695,24.82
lrsw_lora_null_r16_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0003,44.0,lrsw_lora_null_r16_lr3e4,False,False,True,0.4667,-0.3309621991148441,346.91712513822654,2.540225738785452,25.74469566345215,1.4106877622551317,10.48693328499794,25.7361,1.4105427353886215,10.4829,23.9
lrsw_lora_null_r16_lr3e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0003,45.0,lrsw_lora_null_r16_lr3e4,False,False,True,0.4688,-0.3290123969899657,346.8170181543015,2.5401003999609446,27.96198844909668,1.4465680519722155,10.479806488752365,27.9475,1.4463429648247774,10.4763,24.37
lrsw_lora_null_r16_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0005,42.0,lrsw_lora_null_r16_lr5e4,False,False,True,0.6956,-0.1576404266693251,569.0900408972122,2.7551809855007328,54.620399475097656,1.7373548720980416,15.691673791408538,54.6211,1.737360442034393,15.6906,23.64
lrsw_lora_null_r16_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0005,43.0,lrsw_lora_null_r16_lr5e4,False,False,True,0.7058,-0.1513183459760496,576.7842631575894,2.761013402687352,58.302730560302734,1.7656888950592198,16.00695858299732,58.3033,1.765693136769826,16.0047,21.14
lrsw_lora_null_r16_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0005,44.0,lrsw_lora_null_r16_lr5e4,False,False,True,0.7055,-0.1515029819096333,577.1233982198718,2.761268682195998,56.34230041503906,1.7508345749387475,16.03326643705368,56.3436,1.7508445922093243,16.0318,21.64
lrsw_lora_null_r16_lr5e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,0.0005,45.0,lrsw_lora_null_r16_lr5e4,False,False,True,0.701,-0.1542819820333413,576.132928392812,2.7605226976716204,52.18132019042969,1.7175150625787996,16.057163605093955,52.1815,1.71751655909459,16.0555,20.62
lrsw_lora_null_r16_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,5e-05,42.0,lrsw_lora_null_r16_lr5e5,False,False,True,0.1863,-0.7297871451037574,57.66245774599914,1.760893149373338,5.317149639129639,0.7256788827203866,2.152871097251773,5.3158,0.7255686328180352,2.1526,26.62
lrsw_lora_null_r16_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,5e-05,43.0,lrsw_lora_null_r16_lr5e5,False,False,True,0.1957,-0.7084091743419988,57.8497158423649,1.7623012300397822,4.617332458496094,0.6643911458728152,2.1946347910910844,4.6148,0.6641528839581313,2.1941,26.57
lrsw_lora_null_r16_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora_null,LoRA-Null,5e-05,44.0,lrsw_lora_null_r16_lr5e5,False,False,True,0.198,-0.7033348097384688,57.96552417510791,1.7631697674900193,4.630990028381348,0.6656738458559925,2.203068064898253,4.6283,0.6654215015592981,2.2025,26.37
lrsw_lora_r16_lr1e3_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.001,42.0,lrsw_lora_r16_lr1e3,False,False,True,1.4165,0.151216578856456,1243.8867824539025,3.094780853029115,200.44456481933597,2.301994284577695,31.575725281238554,200.4489,2.30200367732268,31.5775,17.41
lrsw_lora_r16_lr1e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.001,43.0,lrsw_lora_r16_lr1e3,False,False,True,1.4196,0.1521659906755552,1264.4236913718664,3.1018926245731717,264.46026611328125,2.4223604306093414,32.04992364048958,264.4646,2.4223675476242814,32.0516,17.53
lrsw_lora_r16_lr1e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.001,44.0,lrsw_lora_r16_lr1e3,False,False,True,1.402,0.1467480136306398,1264.3007564794982,3.101850397793202,251.99729919433597,2.4013958862129643,32.04918010234833,252.0014,2.401402953521964,32.0512,16.93
lrsw_lora_r16_lr1e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0001,42.0,lrsw_lora_r16_lr1e4,False,False,True,0.3103,-0.5082182244158342,145.97543370063116,2.1642797742368107,19.266530990600582,1.2848035253838617,7.41882475912571,19.2351,1.2840944484715475,7.4154,26.68
lrsw_lora_r16_lr1e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0001,43.0,lrsw_lora_r16_lr1e4,False,False,True,0.3036,-0.5176982327765572,145.3913036670675,2.16253843071591,17.941457748413086,1.253857726688656,7.377063216269017,17.9099,1.2530931609707827,7.3741,26.46
lrsw_lora_r16_lr1e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0001,44.0,lrsw_lora_r16_lr1e4,False,False,True,0.305,-0.5157001606532142,145.40525930846155,2.162580115239217,17.265460968017578,1.237178178005128,7.386779724061489,17.2339,1.236383568615694,7.3837,26.58
lrsw_lora_r16_lr1e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0001,45.0,lrsw_lora_r16_lr1e4,False,False,True,0.2982,-0.5254923608830242,146.0659937490887,2.1645491177400946,20.466251373291016,1.311038303972745,7.430858065187931,20.4337,1.3103470129413934,7.427,26.16
lrsw_lora_r16_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0002,42.0,lrsw_lora_r16_lr2e4,False,False,True,0.4427,-0.3538904780211521,307.5757637307269,2.487952111062111,34.21980667114258,1.5342775516138147,12.998553720116616,34.1827,1.5338063634985226,12.994,25.2
lrsw_lora_r16_lr2e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0002,43.0,lrsw_lora_r16_lr2e4,False,False,True,0.4473,-0.349401101827343,308.01416839707514,2.488570694147011,35.8186149597168,1.5541087884649445,12.927741965651512,35.7709,1.5535298671860556,12.9227,25.02
lrsw_lora_r16_lr2e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0002,44.0,lrsw_lora_r16_lr2e4,False,False,True,0.4414,-0.3551676711743637,308.74395805946256,2.489598467459268,31.75359916687012,1.501792958280648,13.059919235110282,31.7228,1.5013715131626468,13.0551,25.7
lrsw_lora_r16_lr2e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0002,45.0,lrsw_lora_r16_lr2e4,False,False,True,0.4508,-0.3460160926259311,307.8283910284121,2.48830867234522,34.24897003173828,1.5346475154997292,13.063734981417657,34.207,1.534114987643807,13.0577,25.99
lrsw_lora_r16_lr2e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,2e-05,42.0,lrsw_lora_r16_lr2e5,False,False,True,0.2289,-0.6403542073254571,30.95948556662629,1.4907937356855423,4.928798198699951,0.69274103706623,1.971970466896892,4.9188,0.6918591643641265,1.9701,26.32
lrsw_lora_r16_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,2e-05,43.0,lrsw_lora_r16_lr2e5,False,False,True,0.2249,-0.6480105445643678,30.458935133341264,1.4837147160125703,4.9011969566345215,0.6903021551673634,1.943097174912691,4.8921,0.6894953259203219,1.9412,26.6
lrsw_lora_r16_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,2e-05,44.0,lrsw_lora_r16_lr2e5,False,False,True,0.2325,-0.6335770427740273,30.977224385583288,1.4910425016082107,4.8643012046813965,0.687020459250071,1.9830470044165849,4.8536,0.6860639819359918,1.9812,26.49
lrsw_lora_r16_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0003,42.0,lrsw_lora_r16_lr3e4,False,False,True,0.623,-0.2055119533408304,467.98095705117856,2.670228181245373,40.6735725402832,1.6093123200906043,17.005224177241324,40.6552,1.6091161018827045,16.9926,24.42
lrsw_lora_r16_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0003,43.0,lrsw_lora_r16_lr3e4,False,False,True,0.6262,-0.2032869367191035,469.68979889841904,2.671811127928116,50.73134231567383,1.7052763535962865,17.176603427529336,50.6768,1.7048091834367591,17.1642,23.76
lrsw_lora_r16_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0003,44.0,lrsw_lora_r16_lr3e4,False,False,True,0.6031,-0.2196106715290472,469.0223013630638,2.671193493309222,45.13121795654297,1.6544770539869824,17.166038224101065,45.1035,1.6542102441331374,17.1531,23.26
lrsw_lora_r16_lr3e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0003,45.0,lrsw_lora_r16_lr3e4,False,False,True,0.6107,-0.2141720800041343,470.4279842693785,2.6724931486384054,48.196537017822266,1.683015834751714,17.155036547780036,48.1447,1.6825484848677417,17.1423,23.99
lrsw_lora_r16_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0005,42.0,lrsw_lora_r16_lr5e4,False,False,True,0.9238,-0.0344220420894721,753.0304753774519,2.8768125525890667,88.291259765625,1.9459177135046992,22.279035419225693,88.293,1.945926273431697,22.273,20.56
lrsw_lora_r16_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0005,43.0,lrsw_lora_r16_lr5e4,False,False,True,0.9284,-0.0322648682161199,756.8717463603681,2.879022293546384,98.2545928955078,1.9923528605492864,22.43140854239464,98.2554,1.9923564280119088,22.427,22.07
lrsw_lora_r16_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0005,44.0,lrsw_lora_r16_lr5e4,False,False,True,0.9064,-0.0426801031446591,753.3070422314637,2.8769720274192694,94.36187744140624,1.9747965731030397,22.439635145664216,94.3629,1.9748012793378085,22.4336,21.52
lrsw_lora_r16_lr5e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,0.0005,45.0,lrsw_lora_r16_lr5e4,False,False,True,0.9364,-0.0285385949754132,754.7002332165437,2.8777744841965687,89.6581802368164,1.9525899198841192,22.40834358930588,89.6593,1.9525953438614247,22.4038,21.84
lrsw_lora_r16_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,5e-05,42.0,lrsw_lora_r16_lr5e5,False,False,True,0.2544,-0.5944828930236237,70.1770923729489,1.8461953702552312,10.251457214355469,1.0107856034573144,4.048996367305517,10.2328,1.009994485927587,4.0461,27.29
lrsw_lora_r16_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,lora,LoRA,5e-05,43.0,lrsw_lora_r16_lr5e5,False,False,True,0.2543,-0.5946536398242911,70.37398347433462,1.847412134684616,10.114081382751465,1.0049264438523575,4.08751265630126,10.0963,1.0041622466552955,4.0846,27.46
