run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,straggler,on_pool,cs_avg,gsm8k,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,retention_mean,retention_broad,fdelta,dw_sv_max,dw_sv_mean,adapt,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,log10_spec_max,log10_fro_total,log10_dw_sv_max,log10_dw_sv_mean
qwswm_lora_null_r16_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0001,42.0,qwswm_lora_null_r16_lr1e4,False,False,False,True,68.99,68.99,gsm8k,45.34,39.33,72.29,50.6,56.98,42.34,52.91,0.0553,4.9803,1.2922,68.99,47.19371748261242,4.980499744415283,1.2924876242876053,7.857235722590316,19.062147598239246,0.20078661868911563,0.07444717265463154,0.11076637469143764,,,,-1.2572748686953017,0.6972729221478348,1.6738841883748738,0.6972555042899145,0.11132973670415008
qwswm_lora_null_r16_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0001,43.0,qwswm_lora_null_r16_lr1e4,False,False,False,True,66.19,66.19,gsm8k,47.75,39.79,72.22,51.62,57.02,43.77,53.68,0.0551,4.9561,1.2913,66.19,47.16875210507947,4.956376552581787,1.2915999803159919,7.860110530521294,19.058827766217714,0.20077983173037167,0.07441190174676005,0.11071598113724057,1.9701579948377979,1.9346918347336524,0.035466160104145494,-1.2588484011482148,0.695164293768618,1.6736543867174662,0.6951400606196929,0.11102715102617486
qwswm_lora_null_r16_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0001,44.0,qwswm_lora_null_r16_lr1e4,False,False,False,True,67.25,67.25,gsm8k,48.0,39.93,72.05,51.02,56.74,43.96,53.55,0.0553,4.8773,1.296,67.25,47.18593970979724,4.8772292137146,1.2963110081851483,7.824020251870964,19.045397952197224,0.20064331646794473,0.07442953994905234,0.1107105039514885,1.9706520507211793,1.9346918347336524,0.03596021598752697,-1.2572748686953017,0.6881731664819123,1.6738126084619296,0.6881794696242723,0.11260500153457455
qwswm_lora_null_r16_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0002,42.0,qwswm_lora_null_r16_lr2e4,False,False,False,True,68.99,68.99,gsm8k,47.2,39.74,71.85,52.47,57.08,43.47,53.67,0.0849,7.7807,2.2516,68.99,88.42016973299431,7.7818803787231445,2.2519629084638186,8.853523101024784,18.81498845906982,0.17615795045850266,0.0779433516385501,0.09971843502236125,,,,-1.0710923097560474,0.891084550644061,1.9465513442503808,0.8910186705708951,0.35249123998816456
qwswm_lora_null_r16_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0002,43.0,qwswm_lora_null_r16_lr2e4,False,False,False,True,66.79,66.79,gsm8k,47.7,40.69,71.61,52.39,56.13,44.2,53.7,0.0849,8.055,2.2637,66.79,88.47134783690011,8.053000450134277,2.264083365031651,8.799097906139734,18.785477332087144,0.17643698164532418,0.07767849504698321,0.09970093285428626,2.0042933655649042,1.9346918347336524,0.06960153083125187,-1.0710923097560474,0.9059577233679551,1.9468026436800658,0.9060655447552368,0.3548188708477215
qwswm_lora_null_r16_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0002,44.0,qwswm_lora_null_r16_lr2e4,False,False,False,True,75.66,75.66,gsm8k,46.09,40.92,72.01,52.05,56.57,43.5,53.53,0.0852,7.5851,2.2581,75.66,88.38239741719818,7.594475269317627,2.258547717971461,8.819337768212506,18.795869444373757,0.17630557209543238,0.0779249780200697,0.09974855413243043,2.005776221859439,1.9346918347336524,0.07108438712578646,-1.0695604052332999,0.8804977722063808,1.9463657778433658,0.879961310786811,0.35374317075393547
qwswm_lora_null_r16_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,2e-05,42.0,qwswm_lora_null_r16_lr2e5,False,False,False,True,52.54,52.54,gsm8k,47.66,39.21,72.11,50.09,57.29,43.44,53.27,0.0292,1.822,0.4429,52.54,13.201640017808984,1.8220361471176147,0.4430205222751413,5.763245914111363,16.376852606792156,0.2136657299250463,0.07925525803424446,0.12586807140375528,,,,-1.5346171485515816,0.2605569886292932,1.1206278862393326,0.26054837263697944,-0.35369431971524123
qwswm_lora_null_r16_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,2e-05,43.0,qwswm_lora_null_r16_lr2e5,False,False,False,True,50.27,50.27,gsm8k,47.6,38.49,72.14,49.4,57.33,43.04,52.99,0.0292,1.8916,0.4445,50.27,13.222118993768051,1.8972513675689697,0.4445882234722376,5.7440205035836325,16.343951585462342,0.2131640999315333,0.07923243357869084,0.12561807170873765,1.944935452744154,1.9346918347336524,0.010243618010501665,-1.5346171485515816,0.27812487454495577,1.1213010613186911,0.2768293053433887,-0.3521282346937675
qwswm_lora_null_r16_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,2e-05,44.0,qwswm_lora_null_r16_lr2e5,False,False,False,True,50.57,50.57,gsm8k,47.57,38.81,72.12,50.0,57.2,43.19,53.14,0.0291,1.8556,0.4441,50.57,13.210195735766627,1.8563612699508667,0.44415637153599946,5.749769911814545,16.34908945639156,0.21319700401492903,0.07916621070598358,0.12554877426635408,1.8904103780555759,1.8790178806577968,0.011392497397779033,-1.5361070110140926,0.2686624989723289,1.1209092526132842,0.268484363846722,-0.3525192268263241
qwswm_lora_null_r16_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0003,42.0,qwswm_lora_null_r16_lr3e4,False,False,False,True,70.36,70.36,gsm8k,43.97,40.77,72.11,52.47,56.67,42.37,53.2,0.1159,10.5711,3.1786,70.36,129.9135661416105,10.582337379455566,3.178966346808842,9.523494003516745,18.210862042583997,0.1569569870982855,0.08213869614160667,0.09212782941603176,,,,-0.935916564036404,1.0245816033215505,2.11365450436643,1.0241201811649383,0.5022358790557725
qwswm_lora_null_r16_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0003,43.0,qwswm_lora_null_r16_lr3e4,False,False,False,True,68.08,68.08,gsm8k,46.03,38.87,71.41,52.73,55.05,42.45,52.82,0.1156,10.5043,3.1728,68.08,130.57298520201354,10.514631271362305,3.173203553046499,9.586488135373566,18.225713747517915,0.15639019450094707,0.08198278009711292,0.09162496076791424,2.0429015051119603,1.9346918347336524,0.10820967037830798,-0.9370421659154897,1.021794047386535,2.115853333207874,1.0213671165928522,0.5014426968612274
qwswm_lora_null_r16_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0003,44.0,qwswm_lora_null_r16_lr3e4,False,False,False,True,76.04,76.04,gsm8k,42.79,41.95,71.59,52.13,56.83,42.37,53.06,0.1169,9.8746,3.1869,76.04,130.45558967826506,9.885577201843262,3.1875047436782293,9.552548301286642,18.216114646036253,0.1563220499722095,0.08181118699134346,0.09155372047189124,2.0301338911287696,1.9346918347336524,0.09544205639511727,-0.9321854888381599,0.9950020320975488,2.1154626922090873,0.9945195122669848,0.503368436197436
qwswm_lora_null_r16_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,42.0,qwswm_lora_null_r16_lr5e4,False,False,False,True,70.05,70.05,gsm8k,46.2,39.52,69.99,54.35,54.28,42.86,52.87,0.1781,14.4394,4.8516,70.05,214.89090124289453,14.452085494995117,4.851988248314176,10.793974308930606,17.435934219112244,0.13288294781539944,0.08748676114154119,0.08191859215132608,,,,-0.7493360805367565,1.1599305220832794,2.33221802729387,1.1595491473816164,0.6858849873812991
qwswm_lora_null_r16_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,43.0,qwswm_lora_null_r16_lr5e4,False,False,False,True,65.28,65.28,gsm8k,47.58,39.84,70.42,53.58,55.44,43.71,53.37,0.1795,14.7865,4.8805,65.28,215.46550959580114,14.784293174743652,4.8807761383908135,10.751155076240591,17.41941387805538,0.13264070255386215,0.08750971647733001,0.08184077597178348,2.0818305391960235,1.9346918347336524,0.1471387044623711,-0.745935547085662,1.169800566085918,2.3333777608492743,1.169865387616235,0.688464317108728
qwswm_lora_null_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,44.0,qwswm_lora_null_r16_lr5e4,False,False,False,True,59.44,59.44,gsm8k,42.01,38.25,70.67,52.73,53.6,40.13,51.45,0.1775,16.0783,4.9078,59.44,215.37611643979957,16.07663345336914,4.908067025031362,10.665637444669729,17.40636052862144,0.13239214663158527,0.08699709132601131,0.08190500603056718,2.0926891530440144,1.9346918347336524,0.157997318310362,-0.7508016426088872,1.206195109978496,2.333197541703387,1.2062401277675896,0.6908868562827234
qwswm_lora_null_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,5e-05,42.0,qwswm_lora_null_r16_lr5e5,False,False,False,True,62.62,62.62,gsm8k,47.37,38.39,72.27,50.43,57.31,42.88,53.15,0.0408,3.3167,0.7915,62.62,26.34633003045361,3.317028522491455,0.7916958056390285,6.8833308536914455,18.061482653669124,0.2117278837421506,0.07519482763485005,0.11830002137576512,,,,-1.38933983691012,0.5207492059504113,1.420720127763866,0.520706190772792,-0.1015490808016253
qwswm_lora_null_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,5e-05,44.0,qwswm_lora_null_r16_lr5e5,False,False,False,True,60.8,60.8,gsm8k,47.84,39.28,72.13,50.94,57.05,43.56,53.45,0.0406,3.2693,0.7944,60.8,26.350484071978556,3.2706048488616943,0.7945026703178882,6.8484742402792715,18.043518943983397,0.21136541300522568,0.07518430725389255,0.11796789772452994,1.953735369058472,1.9346918347336524,0.019043534324819644,-1.391473966422806,0.5146280762786174,1.4207885978354005,0.5144547744704207,-0.09996076451267524
qwswm_lora_r16_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r16_lr1e3,False,False,False,True,67.32,67.32,gsm8k,15.96,1.8,52.57,44.71,51.76,8.88,33.36,0.5871,42.5072,15.1548,67.32,708.9265959551644,42.50639343261719,15.15339879649026,11.454628634635734,15.477245196894417,0.10875959580033294,0.09205212966656355,0.06827379977233554,,,,-0.23128791962233644,1.6284542576662515,2.850601269566735,1.6284624984133955,1.180550209296876
qwswm_lora_r16_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r16_lr1e3,False,False,False,True,59.44,59.44,gsm8k,37.2,21.01,47.86,39.68,51.67,29.11,39.48,0.5824,41.8975,15.2083,59.44,705.1889663168089,53.045677185058594,15.168840892825807,11.355082625861142,15.458099551375032,0.11007826191812843,0.09143442448228788,0.06823524432328434,2.8289617500750373,1.9346918347336524,0.8942699153413849,-0.2347786336950192,1.724649998017396,2.8483055085263023,1.6221881096346307,1.182080670865509
qwswm_lora_r16_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,44.0,qwswm_lora_r16_lr1e3,False,False,False,True,32.07,32.07,gsm8k,15.74,1.01,52.59,40.87,52.25,8.38,32.49,0.5801,41.5107,15.0621,32.07,703.2745009414028,41.510372161865234,15.06129674400602,11.373947319172517,15.487197798780164,0.1085565848307039,0.09143265049424801,0.0676420702004365,2.7941923194764895,1.9346918347336524,0.8595004847428371,-0.236497134532403,1.618156627069676,2.8471248712151973,1.618160057001118,1.1778855266343342
qwswm_lora_r16_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,42.0,qwswm_lora_r16_lr1e4,False,False,False,True,63.0,,gsm8k,44.34,41.26,72.13,50.6,57.66,42.8,53.2,0.0718,5.8698,1.9295,63.0,50.01707799014478,5.880180358886719,1.930659160869462,3.9983358193341143,10.481685750361692,0.12262282124115838,0.10332612545642268,0.07557603925819463,,,,-1.1438755557576996,0.7693906471081091,1.6991183165463533,0.768623303909263,0.28544478290741543
qwswm_lora_r16_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,43.0,qwswm_lora_r16_lr1e4,False,False,False,True,59.44,59.44,gsm8k,46.74,40.83,71.76,52.05,56.66,43.78,53.61,0.0724,5.8269,1.946,59.44,50.20375461575157,5.833394527435303,1.9472110011747905,3.9520198986680017,10.359293477011036,0.12246435200663178,0.10229871136731061,0.07552922285902587,1.983586830289468,1.9346918347336524,0.04889499555581556,-1.1402614338028532,0.76592134987316,1.7007361981794105,0.7654375648859538,0.2891428359323331
qwswm_lora_r16_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,44.0,qwswm_lora_r16_lr1e4,False,False,True,False,68.01,68.01,gsm8k,47.2,41.96,72.13,50.43,56.76,44.58,53.7,0.0721,6.3671,1.929,68.01,50.11137832634157,6.374046802520752,1.9302085742354393,4.005140305768294,10.476361174057505,0.12191906519220336,0.10218502051563057,0.07544053616686863,1.9892658265061505,1.9346918347336524,0.05457399177249811,-1.142064735280571,0.8044152480303838,1.6999363482881167,0.8039416708324523,0.2853322276438845
qwswm_lora_r16_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r16_lr2e4,False,False,False,True,65.28,,gsm8k,46.83,41.01,71.93,53.24,55.83,43.92,53.77,0.1153,10.7296,3.3265,65.28,102.29140108863693,10.73820972442627,3.328808885387012,5.523164164479733,12.400018888511994,0.11747153936609493,0.10116775596443014,0.07213833482223497,,,,-0.938170692705301,1.0309318817720872,2.0098391271949,1.030583531748726,0.521987527782068
qwswm_lora_r16_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r16_lr2e4,False,False,False,True,49.73,49.73,gsm8k,48.2,41.49,71.65,51.62,57.05,44.84,54.0,0.1178,10.2061,3.3835,49.73,102.33722816036696,10.220369338989258,3.3861556044646672,5.4428499755773565,12.23811437084073,0.11846638107448552,0.10111845132161412,0.0730604289513694,2.0247992998102693,1.9346918347336524,0.09010746507661693,-0.9288547095489171,1.0094665904157867,2.010033649777394,1.0088598192612948,0.5293661808194878
qwswm_lora_r16_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r16_lr2e4,False,False,False,True,66.34,66.34,gsm8k,46.74,41.95,71.14,51.62,55.38,44.34,53.37,0.1135,10.8407,3.3383,66.34,101.97066121403086,10.852615356445312,3.340600253854479,5.396330792200742,12.361756984413041,0.11826945266127165,0.10137043793160588,0.07198086391288668,2.0188292376806114,1.9346918347336524,0.08413740294695904,-0.9450041384708585,1.0355344108112574,2.00847523543172,1.0350573261435174,0.5235253624481239
qwswm_lora_r16_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,42.0,qwswm_lora_r16_lr2e5,False,False,False,True,53.9,,gsm8k,47.8,39.29,72.15,51.11,57.42,43.54,53.55,0.0393,2.2147,0.5417,53.9,11.217937104751318,2.2182857990264893,0.5421806353543486,2.3067684688697745,6.594309615073038,0.12427729631848854,0.10618999205289628,0.08456595065091704,,,,-1.4056074496245732,0.34601749895654105,1.0499130007353616,0.3453149056523136,-0.2662411644127973
qwswm_lora_r16_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,43.0,qwswm_lora_r16_lr2e5,False,False,False,True,57.77,57.77,gsm8k,47.32,39.28,72.11,50.94,57.46,43.3,53.42,0.0394,2.4277,0.5441,57.77,11.282150610964003,2.4315431118011475,0.5445737986160176,2.3093516838548718,6.597575689300928,0.12347448466565415,0.10603661499170429,0.08366925160612405,1.9513053857071374,1.9346918347336524,0.016613550973485047,-1.4045037781744258,0.38588197411038944,1.0523918930381948,0.3851950183198801,-0.26432127409409545
qwswm_lora_r16_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,44.0,qwswm_lora_r16_lr2e5,False,False,False,True,56.1,56.1,gsm8k,47.57,39.2,72.05,50.43,57.25,43.39,53.3,0.039,2.2609,0.5385,56.1,11.21086365483965,2.2641355991363525,0.5389502181006329,2.346887385947384,6.673907673944973,0.12381031756672214,0.10661263844312885,0.08444379906813225,1.9511937389096556,1.9346918347336524,0.01650190417600328,-1.408935392973501,0.35490243320226433,1.0496390707647465,0.3542813538497285,-0.26881429236599963
qwswm_lora_r16_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,42.0,qwswm_lora_r16_lr3e4,False,False,False,True,65.73,,gsm8k,46.72,42.95,71.14,54.35,55.4,44.84,54.11,0.1585,14.6788,4.4693,65.73,159.23055309669323,14.68161678314209,4.471445424216134,7.168104253888486,13.749221760458232,0.113429843662797,0.099816659629361,0.06985657654049308,,,,-0.7999707334462297,1.166773884008775,2.202026403654089,1.1666905532176546,0.6502395074846367
qwswm_lora_r16_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,43.0,qwswm_lora_r16_lr3e4,False,False,False,True,56.56,56.56,gsm8k,47.57,42.02,71.56,52.22,56.84,44.8,54.04,0.1677,14.4632,4.5021,56.56,159.70432156461527,14.461648941040039,4.504747236200742,7.2146848394421745,13.690819506872588,0.11404477674813805,0.0994650183579249,0.07013093122201255,2.0621820647329736,1.9346918347336524,0.12749022999932125,-0.7754669373939143,1.1602178147542372,2.2033166682128225,1.1602643917544793,0.6534151372584289
qwswm_lora_r16_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,44.0,qwswm_lora_r16_lr3e4,False,False,False,True,63.61,63.61,gsm8k,47.09,41.95,71.06,53.16,56.27,44.52,53.91,0.1569,13.8117,4.494,63.61,158.23486015408253,13.812836647033691,4.496314281650952,7.0571803795477095,13.669702427372883,0.1142430747076155,0.09994992932260834,0.07035111632107605,2.0466720508348297,1.9346918347336524,0.11198021610117737,-0.8043770564130633,1.140282875801488,2.199302167560908,1.1402471365931754,0.6526330680831101
qwswm_lora_r16_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,42.0,qwswm_lora_r16_lr5e4,False,False,False,True,59.51,59.51,gsm8k,44.68,39.09,68.82,49.91,54.09,41.89,51.32,0.2468,28.3036,6.8011,59.51,281.18964653867,28.310752868652344,6.8022718165602,9.52660725629664,14.845492108213396,0.11120782029842835,0.0985662665858296,0.06866891076459106,,,,-0.6076548446387959,1.4519514187241194,2.4489993258289267,1.451841677951873,0.8325791605437105
qwswm_lora_r16_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,43.0,qwswm_lora_r16_lr5e4,False,False,False,True,65.88,65.88,gsm8k,44.56,40.14,69.38,49.57,55.2,42.35,51.77,0.2414,21.9554,6.6557,65.88,279.02267190920736,22.000717163085938,6.657249986273902,9.607853065066141,14.958670019290162,0.11043518956683158,0.09898534757827446,0.0676244704482328,2.150928964523887,1.9346918347336524,0.21623712979023457,-0.6172627342386696,1.3424368378628617,2.445639493184076,1.3415413538161884,0.8231937382705213
qwswm_lora_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r16_lr5e4,False,False,False,True,55.42,55.42,gsm8k,46.78,38.66,68.83,53.58,53.81,42.72,52.33,0.2425,22.4769,6.6464,55.42,279.03895764233636,22.531009674072266,6.647787644181933,9.606071859899394,14.950109343174924,0.11090679713046475,0.09836155622192709,0.0677260961709249,2.1453650135479876,1.9346918347336524,0.21067317881433523,-0.6152882570617175,1.3527806540430887,2.4456648409365793,1.3517364134036538,0.8225864748550051
qwswm_lora_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r16_lr5e5,False,False,False,True,62.4,,gsm8k,47.21,39.91,72.09,50.77,56.67,43.56,53.33,0.0517,3.8444,1.0801,62.4,25.500941959965253,3.8480682373046875,1.0808496040957314,3.270226546368853,9.027241812822508,0.12458996401649876,0.1049219143520037,0.078958374125909,,,,-1.2865094569060576,0.5852427647228768,1.4065562228049158,0.5848285685789744,0.03346396607740512
qwswm_lora_r16_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r16_lr5e5,False,False,False,True,61.94,61.94,gsm8k,47.52,39.25,72.13,51.96,57.84,43.39,53.74,0.0514,3.3741,1.0789,61.94,25.40335853385357,3.377276659011841,1.079673532396555,3.2397878507927973,9.052630958178801,0.12498916440095918,0.1051135292588278,0.07880710662794278,1.9643867744695094,1.9346918347336524,0.029694939735857018,-1.2890368810047244,0.5285666385331922,1.404891137733979,0.5281579498608755,0.03298119309736785
qwswm_lora_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r16_lr5e5,False,False,False,True,55.57,55.57,gsm8k,47.66,39.92,72.16,51.02,57.16,43.79,53.58,0.0513,3.706,1.0833,55.57,25.493023903862326,3.7094972133636475,1.0841460103435177,3.223194714879035,9.037801438841623,0.12413717214424369,0.10427684833519558,0.07860755511645719,1.96547976606459,1.9346918347336524,0.0307879313309376,-1.2898826348881838,0.5693150491678222,1.4064213531966283,0.5689054149828787,0.03474874314648903
qwswm_lora_r32_lr15e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.00015,42.0,qwswm_lora_r32_lr15e5,False,False,False,True,54.81,54.81,gsm8k,45.77,42.59,71.84,52.13,57.24,44.18,53.91,0.105,8.5945,2.7101,54.81,94.39560311122024,8.603654861450195,2.7111356811864034,7.568078523097956,22.19350019316251,0.11836777917514436,0.10147514872391075,0.07176821101868479,2.04148291014371,1.9346918347336524,0.10679107541005761,-0.978810700930062,0.9346829801935617,1.9749517656009652,0.9342206159204198,0.4329853162053758
qwswm_lora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r32_lr1e3,False,False,False,True,19.03,19.03,gsm8k,29.27,6.13,30.37,32.08,48.84,17.7,29.34,0.9033,89.4772,18.6432,19.03,1055.6309501660523,89.4748306274414,18.64606178402901,17.6353879936717,30.078159172547043,0.11444711368969894,0.08833248258161257,0.07432472153959994,,,,-0.04416798976757825,1.951700884959363,3.023512114864877,1.9517123853086378,1.2705204586115544
qwswm_lora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r32_lr1e3,False,False,False,True,40.11,40.11,gsm8k,13.07,0.02,31.31,32.08,46.08,6.54,24.51,0.9379,85.9007,18.7175,40.11,1056.6599474995464,85.89921569824219,18.72077817746571,17.592493424443674,30.092624639516508,0.11436367258503634,0.08837541544589805,0.07422253815872563,3.907269615905197,1.9346918347336524,1.9725777811715446,-0.027843464140506393,1.9339891985287911,3.0239352458831226,1.9339967028871057,1.2722478418000767
qwswm_lora_r32_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,44.0,qwswm_lora_r32_lr1e3,False,False,False,True,33.21,33.21,gsm8k,12.89,0.51,31.08,29.95,49.55,6.7,24.8,0.9464,79.4378,18.9116,33.21,1056.7353288340842,79.5570297241211,18.915549865790776,17.242224167462112,29.84221235715189,0.11183744059930761,0.08845850495329893,0.07366300710279833,4.174169724262853,1.9346918347336524,2.239477889529201,-0.023925268380126038,1.9006785602932181,3.0239662270232897,1.9000272080315033,1.276728273518531
qwswm_lora_r32_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,42.0,qwswm_lora_r32_lr1e4,False,False,False,True,64.75,64.75,gsm8k,44.62,42.29,72.01,53.67,57.3,43.46,53.98,0.0781,7.1525,1.9628,64.75,61.528651611244484,7.1582818031311035,1.963391528385026,6.303267051343014,20.46461316782634,0.12223027159699573,0.10334042609584086,0.07437481590969525,,,,-1.1073489661226996,0.8548087914465237,1.789077397710935,0.8544578664773003,0.2928760493088779
qwswm_lora_r32_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,43.0,qwswm_lora_r32_lr1e4,False,False,False,True,67.4,67.4,gsm8k,47.47,41.31,71.82,52.56,56.86,44.39,54.0,0.078,7.5042,1.9584,67.4,61.647191210045925,7.509658336639404,1.9590942829847335,6.424128871643538,20.4569543522538,0.1226073926346182,0.103409377252594,0.07472174567489863,2.011828993180994,1.9346918347336524,0.07713715844734148,-1.1079053973095196,0.8756201785637465,1.789913293912012,0.8753044002296034,0.29190140046546714
qwswm_lora_r32_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,44.0,qwswm_lora_r32_lr1e4,False,False,False,True,66.26,66.26,gsm8k,46.48,42.99,72.2,51.71,57.04,44.74,54.08,0.0778,6.9606,1.9607,66.26,61.42424367836321,6.966267108917236,1.9616598331502506,6.288824189163568,20.45532115045924,0.12177385493584665,0.10359930582998932,0.07428691562756454,2.009210977079821,1.9346918347336524,0.07451914234616863,-1.109020403010311,0.843000122678177,1.7883398176822674,0.8426466771763715,0.29241114883782504
qwswm_lora_r32_lr2e4_ep6_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r32_lr2e4_ep6,False,False,False,True,62.4,62.4,gsm8k,40.88,42.02,70.0,51.11,55.03,41.45,51.81,0.2064,17.3437,4.7135,62.4,214.1442156846314,17.34280014038086,4.714503173742975,12.401452203325587,26.828739703065583,0.1133799383697553,0.10243756940060579,0.06961164634491628,,,,-0.6852903070448263,1.2391192192841984,2.330706348029,1.2391417527808375,0.673343511417442
