rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w,depth_centroid,eff_n_mat,share_q,share_k,share_v,share_up,share_down
lrsw_milora_r32_lr2e4_s43,lrsw,43.0,lrsw_milora_r32_lr2e4,milora,0.4145,-0.3824754651137076,25.52,34.94,79.62,cs,33.1,17.93,47.69,40.19,35.77,28.018,11.61,0.0002,,,32.0,False,False,True,72.48,83.46,73.85,89.58,83.43,84.13,70.22,79.8,2.079544738712288,1.810069211692996,0.2694755270192919,270.19560244521904,28.0183219909668,11.613807812333109,4.518135278075346,13.531690136055971,0.0663614450002296,0.1064443125552013,0.0781076272705156,0.1059589820358615,0.0674439883947131,0.5442429067254643,134.24029516756045,0.1653150431918904,0.17979571827346635,0.1017833584294086,0.3141393326024735,0.23896654750276125
frc_lorawd_wd0p3_lr3e4_c256_s43,frc,43.0,frc_lorawd_wd0p3_lr3e4_c256,lorawd,0.3422,-0.4657199947949185,25.99,34.38,35.1,cs,33.08,18.91,43.7,40.44,35.75,23.0973,7.0156,0.0003,0.3,,,False,False,True,13.33,73.72,2.05,25.24,80.66,36.28,30.89,18.6,1.993772091047998,1.810069211692996,0.1837028793550024,233.9061236360024,23.096906661987305,7.016644544899464,7.110250271360133,19.670610692531397,0.0718687059682906,0.0473850545765321,0.0838629774238253,0.0480084720843675,0.0708441808456636,0.5464083280272782,119.83874642876965,0.12598971115526025,0.14771478935232088,0.09679050419020978,0.35034866856866553,0.2791563267335436
lrswm_dora_r16_lr2e4_s43,lrswm,43.0,lrswm_dora_r16_lr2e4,dora,0.39,-0.4089353929735008,23.99,31.7,46.17,gsm8k,31.96,16.02,27.45,42.83,40.26,27.5684,9.9224,0.0002,,,16.0,False,False,True,,,,,,,,,2.109795961038702,1.810069211692996,0.2997267493457063,240.08849225915324,27.62748908996582,9.927496317029,3.5230668109246173,9.484978192028615,0.0669184583941354,0.0494604728440222,0.079645799546921,0.0498691302855676,0.0668082586511778,0.5833745924744869,111.25004285238815,0.1210326150481362,0.1322681451303085,0.09328947638405188,0.3736573443084983,0.2797524191290053
lrsw_sclora_r32_lr3e4_s44,lrsw,44.0,lrsw_sclora_r32_lr3e4,sclora,0.7515,-0.124071015077073,18.74,26.36,78.75,cs,29.32,8.16,25.47,36.43,32.44,41.928,10.2872,0.0003,,,32.0,False,False,True,71.77,82.81,78.61,85.56,81.37,81.57,67.92,80.4,2.456819296958807,1.810069211692996,0.6467500852658115,481.1982597221754,41.92731475830078,10.288229247927664,14.555234503710505,34.036083062116674,0.0844140250491335,0.0406179533708274,0.2433307638507111,0.0262146379551044,0.127729538027249,0.5258199716250849,130.59428210063427,0.17126868686048022,0.17099570262089575,0.08689276410709407,0.3454123993168893,0.22543044709464055
frc_lora_r16_lr3e4_c256_s43,frc,43.0,frc_lora_r16_lr3e4_c256,lora,0.6019,-0.22047565667521,24.36,32.34,78.63,cs,32.79,15.92,39.39,37.46,36.16,42.5762,17.1427,0.0003,,,16.0,False,False,True,70.03,82.75,79.73,83.04,83.43,84.43,67.24,78.4,2.2244252256769745,1.810069211692996,0.4143560139839788,469.153845958201,42.6005973815918,17.155373147130014,4.705245066888022,11.51354979070824,0.0677962766291792,0.046249867105581,0.0729449206479152,0.0494985327951245,0.0659604305764806,0.5441931897548444,131.7413291449623,0.15422502373260477,0.17464673578802845,0.10327735166178517,0.3194528836717964,0.24839800514578514
frc_sclora_lr5e4_c256_s44,frc,44.0,frc_sclora_lr5e4_c256,sclora,1.4059,0.1479544309308205,8.53,21.64,69.48,cs,11.72,5.34,22.89,31.91,36.35,178.3363,22.2869,0.0005,,,,False,False,True,65.02,76.12,76.71,66.82,75.53,69.74,56.31,69.6,3.30462950168035,1.8520239240816387,1.4526055775987112,1115.256513832343,178.3349151611328,22.288527411222457,17.399020399515393,31.72280130749928,0.0801355839507777,0.0438793425605757,0.1808986458051223,0.0355367475467167,0.1147246820756186,0.5031451922461966,120.04020789447291,0.22981437400854088,0.2261000041862803,0.10583498702479702,0.28126578623701226,0.1569848485433697
frc_lorawd_wd0p3_lr2e4_c256_s42,frc,42.0,frc_lorawd_wd0p3_lr2e4_c256,lorawd,0.3258,-0.4870489200275094,26.97,34.79,79.3,cs,34.48,19.46,46.23,37.97,35.83,21.0025,7.1198,0.0002,0.3,,,False,False,True,73.03,83.19,79.58,74.46,83.98,85.82,72.53,81.8,2.020866272859175,1.8520239240816387,0.1688423487775363,195.61990953352105,21.02100944519043,7.12323471903801,4.688192059625914,15.144426248275815,0.07092535705365,0.0485982273949244,0.0862341760096372,0.0484381289781995,0.0710614450728053,0.538686344073699,117.73690665190152,0.1218530170935295,0.1343367146775709,0.09534200676955856,0.36740728979234855,0.28106097166699257
qwswm_clora_k1024_lr5e5_s44,qwswm,44.0,qwswm_clora_k1024_lr5e5,clora,0.0383,-1.4168012260313771,43.78,53.66,62.85,gsm8k,47.4,40.16,72.06,51.11,57.58,3.8981,0.7497,5e-05,,1024.0,,False,False,True,,,,,,,,,1.9586841467173364,1.9346918347336524,0.023992311983684,27.28620759909061,3.899421453475952,0.7499794191343037,6.404431816216975,20.91745725012046,0.0583522493464041,0.0441589322566056,0.0659735848675973,0.0519451377631495,0.0496808916640983,0.521155855883386,51.56238396443682,0.07598454956030713,4.869488217779178e-09,1.0542905744852137e-08,0.6581865304529455,0.2658289045743536
frm_lorawd_wd0p1_lr5e4_c512_s44,frm,44.0,frm_lorawd_wd0p1_lr5e4_c512,lorawd,0.9068,-0.0424884885455201,20.51,29.07,62.62,math_faithful,29.75,11.27,25.43,33.02,45.88,106.8343,11.537,0.0005,0.1,,,False,False,True,,,,,,,,,2.762788056009252,1.810069211692996,0.9527188443162562,675.2897105511739,106.833984375,11.537300935387613,25.88881732278294,54.20535706597216,0.0790958661990702,0.044982228492622,0.0846584923085458,0.0484514541497707,0.0775819827898449,0.547334408107496,101.41429317458015,0.168545046093836,0.17588728672277631,0.11728070007828317,0.3248372573988215,0.21344970970628308
lrswm_lora_r16_lr3e4_s44,lrswm,44.0,lrswm_lora_r16_lr3e4,lora,0.4912,-0.3087416418668887,23.88,32.02,47.92,gsm8k,31.1,16.65,32.28,39.33,40.74,30.0164,13.0188,0.0003,,,16.0,False,False,True,,,,,,,,,2.1961230878927367,1.810069211692996,0.3860538761997409,359.90566858500944,30.050931930541992,13.029107540845873,4.626842358486581,11.38721889329529,0.065179483148594,0.0480727239134905,0.0747664043754593,0.0498145370158561,0.0648145665352307,0.5928343501720067,113.80331795571719,0.13249563646067436,0.14704823022393027,0.0941991574009115,0.3458950491549629,0.2803619267595211
frc_lora_null_lr2e4_c256_s46,frc,46.0,frc_lora_null_lr2e4_c256,lora_null,0.535,-0.2716462179787715,22.78,30.75,78.57,cs,31.64,13.93,39.0,37.8,31.4,37.3063,10.7963,0.0002,,,,False,False,True,71.01,83.13,80.14,76.92,83.5,83.88,68.6,81.4,2.3752112366713884,1.810069211692996,0.5651420249783927,441.1094109829188,37.30709457397461,10.796989580988884,10.888948491480836,30.264430459935355,0.103508482998691,0.0418098045031292,0.1141549846401226,0.0632873660191439,0.0957088099430742,0.5433013909367916,127.3416964634406,0.1612714357846689,0.16832190512039888,0.08776246182015793,0.3576677497353702,0.2249764475394042
lrswm_lora_r16_lr5e4_s42,lrswm,42.0,lrswm_lora_r16_lr5e4,lora,0.7726,-0.1120452961911984,20.98,28.5,43.59,gsm8k,29.69,12.28,23.52,35.75,41.24,46.6037,18.754,0.0005,,,16.0,False,False,True,,,,,,,,,2.5792997303866105,1.8520239240816387,0.7272758063049718,607.3730451695535,46.602760314941406,18.76211716234684,6.4670104806142295,13.341852462098844,0.065363859329343,0.0468645951357817,0.0705287881938218,0.0499976059516211,0.0639222955217015,0.5912593347542812,122.0735405866045,0.15354328103874032,0.1698498791545119,0.10630273253838159,0.32244515765945003,0.24785894960891608
qwsw_lorawd_wd0p3_lr2e4_s42,qwsw,42.0,qwsw_lorawd_wd0p3_lr2e4,lorawd,0.1873,-0.7274622226247627,40.66,48.05,87.36,cs,46.17,35.14,70.2,42.32,46.44,12.8752,4.4105,0.0002,0.3,,,False,False,True,73.06,89.5,79.94,95.43,86.11,95.5,88.14,91.2,,,,160.71200640239883,12.877548217773438,4.411589644210679,6.909203475854922,19.98648296160179,0.1168293297922607,0.0911878006971369,0.0756598014281771,0.0449546285002212,0.0731613353627501,0.5435865826214914,63.59013984355007,0.08464289352568838,0.011519708849392258,0.009655146323792342,0.4929131974212347,0.4012690538798925
qwsw_sclora_r32_lr7e5_s42,qwsw,42.0,qwsw_sclora_r32_lr7e5,sclora,0.2465,-0.6081830763867512,37.79,45.01,87.53,cs,43.89,31.69,69.14,37.63,42.71,6.9515,2.3116,7.000000000000001e-05,,,32.0,False,False,True,73.64,89.45,80.5,94.93,86.35,95.79,87.97,91.6,2.1490610053923875,1.9346918347336524,0.2143691706587351,115.2534997715058,6.952465057373047,2.3118455605847497,13.26645944810862,37.61844195784392,0.1023713427723542,0.1249787724291606,0.2393206334510901,0.0270434818636781,0.127719318808073,0.5501480787975426,53.45870068900559,0.06631010297763905,0.0142109153978205,0.017426470159661298,0.6576586441900821,0.24439386727479726
lrswm_milora_r32_lr5e5_s44,lrswm,44.0,lrswm_milora_r32_lr5e5,milora,0.2829,-0.5483670525430092,25.4,33.73,37.3,gsm8k,33.05,17.75,30.74,45.73,41.4,6.1808,2.8739,5e-05,,,32.0,False,False,True,,,,,,,,,1.9311247651434564,1.810069211692996,0.1210555534504607,55.20852375275011,6.182653903961182,2.8747139617800714,3.0812328391034134,10.82764643710203,0.0541345954776874,0.2430367396744431,0.1101204216182108,0.176878681809794,0.0693450495886925,0.5830076517592102,107.44564333480862,0.1059811687124173,0.13075727649140914,0.10184737706358557,0.4039945513673402,0.25741962636524784
lrswm_clora_k1024_lr2e5_s44,lrswm,44.0,lrswm_clora_k1024_lr2e5,clora,0.1946,-0.7108571640676669,25.45,32.61,33.89,gsm8k,33.47,17.43,25.95,46.76,39.42,4.9233,1.5214,2e-05,,1024.0,,False,False,True,,,,,,,,,1.8928999313603403,1.810069211692996,0.0828307196673447,31.966680324886944,4.930603981018066,1.522543202340603,2.3978432946070773,9.015248808829371,0.058098785196586,0.0505222873240914,0.1098494664575112,0.0556471317454217,0.0666378565277511,0.563839747641896,64.24290257881466,0.07159344166382083,0.0696937160331314,0.06640972549905842,0.6524959348131232,0.13980718199086614
lrsw_lora_r16_lr3e4_s44,lrsw,44.0,lrsw_lora_r16_lr3e4,lora,0.6031,-0.2196106715290472,23.26,30.37,78.96,cs,30.93,15.58,35.11,36.18,34.07,45.1035,17.1531,0.0003,,,16.0,False,False,True,69.57,82.54,78.92,88.6,82.0,81.69,66.98,81.4,2.243420687171184,1.8520239240816387,0.3913967630895452,469.0223013630638,45.13121795654297,17.166038224101065,4.743033168707871,11.53410657050588,0.0677184906135668,0.0462837960955156,0.0728996746874594,0.049389591630594,0.0658923747289657,0.5424545391947844,131.6721007422927,0.15480382806244078,0.1752928269500536,0.10327212216066564,0.3203757027158746,0.24625552011096535
frc_lorawd_wd0p3_lr1e4_c256_s42,frc,42.0,frc_lorawd_wd0p3_lr1e4_c256,lorawd,0.2344,-0.630042392653947,27.14,35.62,23.84,cs,34.71,19.56,46.46,42.75,34.6,15.1193,5.5201,0.0001,0.3,,,False,False,True,13.43,30.41,7.11,56.61,48.07,12.25,11.43,11.4,1.9665691136052204,1.8520239240816387,0.1145451895235816,124.78458343734567,15.144989967346191,5.521679343283177,3.075797443970618,10.260803801280163,0.0717787423924838,0.0503790072899211,0.0916163710295053,0.0504120259158184,0.0723705621530965,0.5375883994654271,109.66811652424845,0.10850481729833097,0.11500839004086327,0.09350158334192787,0.41061978029991414,0.2723654290189637
lrsw_milorawd_wd0p3_r32_lr2e4_s42,lrsw,42.0,lrsw_milorawd_wd0p3_r32_lr2e4,milorawd,0.2484,-0.6048484084954574,27.99,35.85,59.98,cs,36.49,19.49,46.08,41.89,35.31,16.1544,5.7752,0.0002,0.3,,32.0,False,False,True,62.51,79.76,46.52,57.64,38.67,76.94,64.76,53.0,1.959319358666084,1.810069211692996,0.1492501469730884,135.5394614196115,16.154464721679688,5.776587416231632,4.15462092157838,13.49618747183922,0.0687078296720721,0.098675364739025,0.0912343623493052,0.0941475962809075,0.0729329103642842,0.5472863391823556,123.69314801410246,0.1391626658452748,0.16136242882943497,0.10868637345216421,0.3562928684062796,0.23449566346684647
frc_lora_null_lr1e3_c256_s43,frc,43.0,frc_lora_null_lr1e3_c256,lora_null,8.021,0.9042285163400784,1.38,18.97,39.67,cs,2.75,0.0,23.05,21.33,47.73,430.3956,82.1931,0.001,,,,True,False,True,62.23,51.74,44.32,24.79,50.36,26.56,27.99,29.4,9.211153445183632,1.810069211692996,7.401084233490637,3307.151671653331,430.4627075195313,82.19773961901664,12.100091194392098,25.6512110914999,0.0998872851256175,0.0474364862865195,0.1151114583327182,0.0510312030826958,0.1098496501779801,0.5352182540287331,79.12526968127617,0.28712510170933575,0.26232275795756843,0.07834493358608853,0.2634830352109998,0.10872417153600741
qwsw_lorawd_wd0p3_lr5e4_s44,qwsw,44.0,qwsw_lorawd_wd0p3_lr5e4,lorawd,0.2457,-0.6095948435199191,40.39,46.9,87.62,cs,46.06,34.71,69.29,40.1,44.36,10.3607,4.5422,0.0005,0.3,,,False,False,True,73.82,89.39,80.35,95.75,87.21,95.5,88.31,90.6,2.1603790146175887,1.9346918347336524,0.2256871798839363,223.343041209956,10.361610412597656,4.542763300027166,12.87714634152356,26.62082601374901,0.1146614735305858,0.0899885144382647,0.0744985249720599,0.0441804324089963,0.0726410496327565,0.5491707777202232,63.54279585548036,0.09465227298483284,0.01171360459758216,0.009469997996358934,0.49699035912375406,0.387173765297472
frc_clora_k128_lr3e4_c256_s45,frc,45.0,frc_clora_k128_lr3e4_c256,clora,0.6329,-0.1986649043254534,22.29,30.1,69.69,cs,30.56,14.02,33.49,38.57,33.84,30.5106,13.1027,0.0003,,128.0,,False,False,True,70.76,75.73,29.53,86.67,68.03,81.19,67.24,78.4,2.3616478338653977,1.810069211692996,0.5515786221724019,494.9593484062559,30.51935386657715,13.103454351425173,8.613040690293094,23.821291540443116,0.0634017760709365,0.0460561360884856,0.0670632253182526,0.0493990506083994,0.0613148318345096,0.5507487073011086,112.89108806168632,0.10355830064190424,0.10686919948823465,0.10603405797070135,0.3864652218824205,0.29707322001673925
lrsw_clora_k1024_lr5e5_s44,lrsw,44.0,lrsw_clora_k1024_lr5e5,clora,0.1625,-0.7891466346851068,27.26,37.07,44.14,cs,34.76,19.77,47.41,47.18,36.25,7.1561,2.8171,5e-05,,1024.0,,False,False,True,62.14,55.44,31.01,3.05,59.51,50.0,38.4,53.6,1.9270525027439545,1.8520239240816387,0.0750285786623154,65.17523484511369,7.168046951293945,2.8180757950991397,2.8439465494188028,10.137437816998636,0.0611937033202673,0.0522389103185316,0.0812866874534489,0.0582260003397345,0.0621096156518194,0.5495503549605208,76.68151300495788,0.06512551919129017,0.05682485331130527,0.06692250743136494,0.5697663601352453,0.24136075993079442
frm_lorawd_wd0p3_lr2e4_c256_s43,frm,43.0,frm_lorawd_wd0p3_lr2e4_c256,lorawd,0.2825,-0.5489815478445427,26.01,34.94,65.88,math_faithful,34.77,17.25,37.72,41.81,43.15,23.0059,4.5057,0.0002,0.3,,,False,False,True,,,,,,,,,2.087458401663106,1.8520239240816387,0.2354344775814674,192.1724098168429,23.00563621520996,4.506214276701212,12.310311474911437,37.499530462919104,0.0741039984558456,0.0486535140714797,0.0864906224842157,0.0491097057436805,0.0730943584313738,0.5708866514296423,113.65771623145069,0.13259958005594225,0.15372885636596367,0.0914436558985449,0.3524919840180573,0.26973592366149185
qwsw_lorawd_wd0p3_lr1e4_s43,qwsw,43.0,qwsw_lorawd_wd0p3_lr1e4,lorawd,0.1323,-0.878440155812499,40.49,50.31,86.42,cs,45.57,35.41,71.36,50.34,48.89,11.7499,3.4609,0.0001,0.3,,,False,False,True,74.1,90.32,79.68,93.27,85.4,92.59,85.24,90.8,,,,100.22383648409242,11.7611665725708,3.462752200450216,4.25621852023316,14.405590751421244,0.1170764997787873,0.0918588017951318,0.0805508557148883,0.0472207574685915,0.0743475999861828,0.543662453528314,61.281805531643435,0.07739687395123689,0.011037082412038508,0.009765767750716713,0.5214625103928141,0.3803377654931938
lrsw_sclora_r32_lr1e4_s42,lrsw,42.0,lrsw_sclora_r32_lr1e4,sclora,0.813,-0.0899094544059318,16.38,27.68,79.87,cs,27.2,5.56,32.87,37.03,35.74,17.7275,5.8762,0.0001,,,32.0,False,False,True,71.59,83.03,79.27,88.07,83.66,82.91,70.05,80.4,2.327875716030948,1.8520239240816387,0.4758517919493088,214.35960070143884,17.731239318847656,5.876913864910603,8.845498951384558,31.28313445050756,0.113432632902345,0.0391445092102448,0.6166048583369101,0.0089226291638943,0.217174990442906,0.4934529685737476,123.02877301924039,0.21130320516415046,0.24251328242284112,0.055870812021014286,0.333314828994696,0.15699787139729826
qwsw_lora_null_r16_lr3e4_s42,qwsw,42.0,qwsw_lora_null_r16_lr3e4,lora_null,0.2991,-0.524183586968682,37.96,45.87,86.15,cs,43.71,32.21,67.67,38.74,47.02,16.7239,6.8172,0.0003,,,16.0,False,False,True,73.82,89.45,79.79,94.55,86.5,90.45,85.24,89.4,,,,285.83645641843725,16.7297306060791,6.817836855990546,8.987825199660586,16.55835346884306,0.149770678143241,0.0756889562276491,0.0665802598311681,0.0527257793818905,0.0827730426794587,0.5504516811793339,64.40205778064862,0.09744274510327328,0.014531079060385485,0.010696156243119271,0.525743284618426,0.35158673497479626
qwsw_sclora_r32_lr2e5_s42,qwsw,42.0,qwsw_sclora_r32_lr2e5,sclora,0.1703,-0.768785352037399,39.78,47.2,87.04,cs,44.79,34.78,70.38,40.78,45.26,4.3215,1.2649,2e-05,,,32.0,False,False,True,73.21,90.86,80.66,94.42,85.64,93.94,86.01,91.6,,,,42.03093974241671,4.322263717651367,1.2655377912734236,6.634896055700141,28.682323911171768,0.1849507282079833,0.0694307735847093,0.5014415919458733,0.0190654848705532,0.2056674748918879,0.5048395008473661,56.684640169064345,0.11864362212965773,0.0188422991958733,0.017466446583431102,0.6431704224482593,0.20187720964277853
lrsw_lora_r16_lr5e5_s42,lrsw,42.0,lrsw_lora_r16_lr5e5,lora,0.2544,-0.5944828930236237,27.29,36.22,38.15,cs,34.48,20.1,46.3,45.48,34.73,10.2328,4.0461,5e-05,,,16.0,False,False,True,62.6,17.36,31.22,47.01,64.88,29.12,24.83,28.2,2.1116810871373364,1.8520239240816387,0.2596571630556976,70.1770923729489,10.251457214355469,4.048996367305517,1.7027372416217244,3.96781816770896,0.0697983271393933,0.0505221635937379,0.1064815286939868,0.0562392034491404,0.075853932293823,0.5494656342226895,95.54586482954339,0.09718581025958331,0.1164887661639791,0.08755176776270532,0.4861297980187731,0.21264385779495898
lrswm_lora_r16_lr1e4_s43,lrswm,43.0,lrswm_lora_r16_lr1e4,lora,0.3173,-0.4985299278995877,25.14,32.81,43.97,gsm8k,33.13,17.15,26.17,44.37,43.22,16.3843,5.9945,0.0001,,,16.0,False,False,True,,,,,,,,,2.084843762808392,1.810069211692996,0.2747745511153956,124.09477819319255,16.412500381469727,5.996973268687725,2.5407167011031087,6.869078554737866,0.0691643537706302,0.0521650024700634,0.0934823482942261,0.049825052944103,0.0708066189604977,0.5780750128364751,102.42728968551893,0.10515934951636144,0.11511545289772097,0.08933961412989455,0.41576894486462446,0.2746166385913986
qwsw_lora_null_r16_lr2e4_s44,qwsw,44.0,qwsw_lora_null_r16_lr2e4,lora_null,0.1979,-0.7035542057936037,38.69,46.88,84.38,cs,44.97,32.41,69.95,41.21,45.84,16.4358,5.3575,0.0002,,,16.0,False,False,True,62.17,89.34,79.73,82.63,86.19,95.29,89.08,90.6,2.139940110893013,1.9346918347336524,0.2052482761593608,189.3224146912462,16.45107078552246,5.359102119718279,6.767534681418331,15.16032458541988,0.1609806469278831,0.07611690042793,0.0815699016354275,0.0892837699619398,0.0925316091288064,0.5625217553636399,63.06705057096161,0.09156895963723617,0.014186286486778346,0.010284182402998122,0.5206313833244538,0.36332918814853365
frc_lorawd_wd0p1_lr1e4_c256_s42,frc,42.0,frc_lorawd_wd0p1_lr1e4_c256,lorawd,0.2676,-0.5725138909042145,27.0,35.4,70.61,cs,34.56,19.43,45.86,42.58,34.55,18.5687,7.0893,0.0001,0.1,,,False,False,True,62.78,63.55,54.76,65.57,82.24,84.22,71.93,79.8,2.012761911539012,1.8520239240816387,0.1607379874573729,160.67391365714798,18.593610763549805,7.091019158065319,3.133141204045959,10.998611050339337,0.0707739414418858,0.0492973376030075,0.0865445463969415,0.0499033718169394,0.0706421450004741,0.5360179018781088,112.94457148956477,0.11420601360276061,0.11996175973473473,0.09532223424299069,0.4015538732126519,0.26895611920686213
frc_lorawd_wd0p3_lr2e5_c256_s43,frc,43.0,frc_lorawd_wd0p3_lr2e5_c256,lorawd,0.2171,-0.66334017654558,26.72,36.72,67.21,cs,33.59,19.86,46.65,46.5,36.98,4.9748,2.1267,2e-05,0.3,,,False,False,True,46.54,81.23,78.4,25.28,78.77,83.08,66.21,78.2,2.077710355368538,1.810069211692996,0.2676411436755421,35.70063982213955,4.976385593414307,2.128529044240713,1.4851843346491969,3.5556399546495543,0.064125010425201,0.0480171900837928,0.1295981910959263,0.0632377893805458,0.0801614762457408,0.5612783147720418,75.6956974478203,0.08142661663622744,0.10719647539586463,0.0895268146321026,0.58921473256698,0.13263536076882543
frc_sclora_lr2e4_c256_s45,frc,45.0,frc_sclora_lr2e4_c256,sclora,0.7962,-0.0989778267519208,17.33,25.05,78.26,cs,27.6,7.06,23.62,35.24,31.72,35.2292,11.1442,0.0002,,,,False,False,True,71.93,81.61,78.15,84.69,81.06,81.69,65.53,81.4,2.547871483163887,1.810069211692996,0.7378022714708912,533.9509247346334,35.22796630859375,11.14551094174385,14.856653828003996,32.244122517455104,0.075062191950559,0.0426684348485048,0.3179182823418936,0.0171272939785019,0.1432244504190988,0.5170450975055844,124.98733111931072,0.17876242433033784,0.17697199082650172,0.0802574288338165,0.3794629608816136,0.18454519512773043
frc_clora_k2048_lr3e4_c256_s46,frc,46.0,frc_clora_k2048_lr3e4_c256,clora,0.3528,-0.4524714235402178,25.49,34.8,65.51,cs,33.8,17.19,45.06,38.48,39.46,17.6585,8.3649,0.0003,,2048.0,,False,False,True,71.96,74.76,65.05,4.28,81.53,82.49,66.04,78.0,2.150532061984792,1.810069211692996,0.3404628502917963,293.4282804844813,17.674522399902344,8.368352434039116,6.014800522068945,18.83265870020233,0.0542912294688923,0.0484457819341873,0.0607743607124441,0.0487043425735946,0.0526632380707187,0.5433599605030094,76.15121305345066,0.03416607153806972,0.02943311734829947,0.05217545929230216,0.49458563655579424,0.3896397152655344
qwswm_lora_null_r16_lr5e4_s43,qwswm,43.0,qwswm_lora_null_r16_lr5e4,lora_null,0.1795,-0.7459355470856621,43.71,53.37,65.28,gsm8k,47.58,39.84,70.42,53.58,55.44,14.7865,4.8805,0.0005,,,16.0,False,False,True,,,,,,,,,2.0818305391960235,1.9346918347336524,0.1471387044623711,215.46550959580117,14.784293174743652,4.8807761383908135,10.751155076240591,17.41941387805538,0.1326407025538621,0.08750971647733,0.071164991540385,0.0981300075965776,0.0818407759717834,0.5443058900044866,65.752314032504,0.14631575783719947,0.017871646919004756,0.009382721777851476,0.5392442024886617,0.2871856709772828
frc_milora_a1r_lr7e4_c256_s43,frc,43.0,frc_milora_a1r_lr7e4_c256,milora,1.086,0.0358298252528281,18.4,26.69,62.46,cs,28.57,8.22,27.63,33.79,35.23,137.0981,23.0842,0.0007,,,,False,False,True,51.93,60.94,65.56,79.14,74.74,61.49,51.45,54.4,2.8429486562249,1.810069211692996,1.0328794445319038,946.4859372411904,137.09556579589844,23.086851370334625,12.374171481424712,24.329118917767143,0.072837261043121,0.0529955122357808,0.066778746544267,0.059757161866494,0.0663226525709272,0.5146875320173335,121.16632900440422,0.20564974858019708,0.2262913423633827,0.10885624640452113,0.26217497749267554,0.1970276851592235
frc_lora_l2_lr3e4_c256_s42,frc,42.0,frc_lora_l2_lr3e4_c256,lora,0.7172,-0.1443597191098548,21.7,29.99,78.38,cs,29.52,13.89,36.03,36.18,34.33,62.0217,17.6298,0.0003,,,,False,False,True,70.7,82.75,79.84,83.95,81.93,81.44,67.66,78.8,2.4559773847956423,1.8520239240816387,0.6039534607140036,593.2208977148202,62.0201416015625,17.631546273827553,7.500934054462585,21.49889859651197,0.0695333310793881,0.0461806697339288,0.0702406201327662,0.0497874948089147,0.0655872244935032,0.5378537406745484,133.6459386291542,0.16952042056616407,0.18728702806540254,0.10464133090012417,0.3029498448151331,0.23560137565317604
lrsw_lora_r16_lr3e4_s42,lrsw,42.0,lrsw_lora_r16_lr3e4,lora,0.623,-0.2055119533408303,24.42,32.73,79.11,cs,32.53,16.3,41.28,37.8,35.72,40.6552,16.9926,0.0003,,,16.0,False,False,True,71.13,82.86,79.68,88.89,82.32,82.07,67.49,78.4,2.307111649190104,1.8520239240816387,0.455087725108465,467.98095705117856,40.6735725402832,17.005224177241324,4.768477891293146,11.551114164109354,0.067039209158281,0.0464523856933801,0.0728507925623956,0.049664642302944,0.0655071606290302,0.5466985542205829,131.51612833349714,0.15397270263798274,0.16974569716884708,0.10287474393998577,0.32118904688424466,0.2522178093689398
frm_lorawd_wd0p3_lr1e4_c256_s42,frm,42.0,frm_lorawd_wd0p3_lr1e4_c256,lorawd,0.2381,-0.6232406045951201,25.39,33.71,65.28,math_faithful,32.84,17.94,33.31,43.26,41.22,15.1807,4.5033,0.0001,0.3,,,False,False,True,,,,,,,,,2.065894848032945,1.8520239240816387,0.2138709239513061,150.23572055812593,15.193731307983398,4.504137052595615,7.225240265130703,27.979831050068483,0.0714900027961339,0.0508805063214084,0.0861889878763829,0.0497299035277426,0.0711231905917764,0.5769953116944382,113.08035543658615,0.12519256719264749,0.13974488891808173,0.09410012702428001,0.36340309372674706,0.2775593231382437
qwswm_lorawd_wd0p3_lr3e4_ep6_s44,qwswm,44.0,qwswm_lorawd_wd0p3_lr3e4_ep6,lorawd,0.1136,-0.944621668625,44.35,52.91,68.08,gsm8k,44.91,43.79,71.47,50.26,54.1,7.326,2.2278,0.0003,0.3,,,False,False,True,,,,,,,,,2.1231322074220658,1.9346918347336524,0.1884403726884134,108.13365347482498,7.334416389465332,2.228215013444424,13.865936244532415,27.243340169768075,0.1159633855828702,0.1045008627760342,0.0719430622843611,0.0469950691683373,0.0737721991232982,0.5548029987933639,68.19063610763448,0.1370216331760699,0.01884432600471781,0.011685369239259282,0.45951043272633785,0.37293823885361516
