rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w
frc_clora_k2048_lr3e4_c256_s44,frc,44.0,frc_clora_k2048_lr3e4_c256,clora,0.349,-0.4571745730408201,25.22,34.3,65.73,cs,33.6,16.83,44.37,41.04,35.66,16.2213,8.3797,0.00030000000000000003,,2048.0,,False,False,True,71.47,79.49,70.32,51.77,77.11,62.58,44.11,69.0,2.170068059809116,1.8520239240816387,0.31804413572747725,293.0027290727127,16.23766326904297,8.383588828146458,5.967829816887521,18.89431685301264,0.054416378923452,0.04841763487986666,0.061016295261152945,0.0489414743946968,0.05280340794288566
lrswm_milora_r32_lr1e4_s44,lrswm,44.0,lrswm_milora_r32_lr1e4,milora,0.2587,-0.5872035712834566,25.72,34.16,40.94,gsm8k,33.24,18.2,31.93,44.45,42.98,9.9297,4.8501,0.0001,,,32.0,False,False,True,,,,,,,,,2.0106139866442483,1.8100692116929957,0.20054477495125256,102.56880055011602,9.92978286743164,4.8511753007769585,3.795298078802839,12.256991833930176,0.05976110795077278,0.1894442180166325,0.08540513155071652,0.15918801074473943,0.06591444001604127
frm_dora_lr3e4_c256_s44,frm,44.0,frm_dora_lr3e4_c256,dora,2.8788,0.45921149401545547,18.01,26.71,59.06,math_faithful,27.15,8.87,23.16,27.99,46.37,732.192,31.5922,0.00030000000000000003,,,,False,False,True,,,,,,,,,3.963831059076308,1.8100692116929957,2.1537618473833122,1681.3404284651472,732.1736450195312,31.592706260085105,19.17021904835263,45.57699831311923,0.12092184889083102,0.0436328827549423,0.10185044037369817,0.04850223668010857,0.10795722566784745
frc_lora_r8_lr3e4_c256_s42,frc,42.0,frc_lora_r8_lr3e4_c256,lora,0.5178,-0.28583795390114675,23.96,32.86,78.99,cs,31.45,16.47,43.36,39.42,33.58,45.3324,16.5292,0.00030000000000000003,,,8.0,False,False,True,70.8,82.75,79.02,84.52,82.08,83.25,69.28,80.2,2.1173458292370713,1.8520239240816387,0.2653219051554325,375.9032337262316,45.39985275268555,16.533666971325875,3.1781287763907304,6.19418474715024,0.06685460397127033,0.04618126489988143,0.07489202469061816,0.04893360626786317,0.06605398746864272
qwsw_milora_r32_lr5e4_s44,qwsw,44.0,qwsw_milora_r32_lr5e4,milora,0.5639,-0.2487979054116469,10.72,30.57,83.47,cs,14.04,7.39,53.53,38.82,39.09,32.6142,11.6002,0.0005,,,32.0,False,False,True,70.64,87.27,80.14,87.35,84.14,90.78,80.8,86.6,2.861993156986659,1.9346918347336524,0.9273013222530064,561.4809334123271,32.61311721801758,11.60217519572803,14.139547558734268,27.634320287592157,0.0996370909767429,0.14200337730909018,0.0605465182369687,0.0892329107502733,0.06574307381134459
uioW4_k512_v64_dE0_lr3e3,other,,uioW4_k512_v64_dE0_lr3e3,k512,0.98,-0.00877392430750515,16.65,,53.42,,29.28,4.02,,,,17.75,4.7896,0.003,,512.0,,False,False,False,62.2,65.45,58.85,27.02,52.09,64.77,43.77,53.2,,,,,,,,,,,,,
qwswm_lora_r16_lr5e5_s44,qwswm,44.0,qwswm_lora_r16_lr5e5,lora,0.0513,-1.2898826348881838,43.79,53.58,55.57,gsm8k,47.66,39.92,72.16,51.02,57.16,3.706,1.0833,5e-05,,,16.0,False,False,True,,,,,,,,,1.96547976606459,1.9346918347336524,0.0307879313309376,25.493023903862326,3.7094972133636475,1.0841460103435177,3.223194714879035,9.037801438841623,0.12413717214424369,0.10427684833519558,0.08011008737306241,0.052441726699209566,0.07860755511645719
qwsw_lora_r16_lr5e5_s42,qwsw,42.0,qwsw_lora_r16_lr5e5,lora,0.1225,-0.9118639112994488,37.22,48.36,85.96,cs,42.79,31.65,71.66,45.82,49.86,9.8571,2.6585,5e-05,,,16.0,False,False,True,68.44,89.17,79.63,95.01,85.48,94.36,86.6,89.0,,,,56.49946725447392,9.872345924377441,2.660325311124325,2.1871134227705724,5.774892894975349,0.11187797122308116,0.09290201297245138,0.09151169492318584,0.05262907216680733,0.0754164109067921
qwsw_sclora_r32_lr1e4_s44,qwsw,44.0,qwsw_sclora_r32_lr1e4,sclora,0.3024,-0.5194182131708311,37.88,44.26,87.05,cs,43.22,32.54,65.65,38.48,41.43,8.7536,2.9751,0.0001,,,32.0,False,False,True,74.59,89.01,80.55,92.08,86.03,95.92,88.23,90.0,,,,158.2891192163389,8.753891944885254,2.9755049582038606,14.492071436440373,37.71149273239478,0.10283733676604928,0.12336035774530452,0.2276422613639385,0.027616342623469844,0.1246346962453939
frc_lora_null_lr5e4_c256_s42,frc,42.0,frc_lora_null_lr5e4_c256,lora_null,1.2055,0.08116721471347248,16.43,24.18,71.16,cs,26.0,6.86,23.76,32.34,31.96,159.5775,21.7528,0.0005,,,,False,False,True,67.0,78.13,76.41,61.53,78.77,73.61,59.04,74.8,2.964560673775605,1.8520239240816387,1.1125367496939664,1036.1546520182694,159.5753631591797,21.75497716665268,16.256593855388637,30.552332108639213,0.08666960928367926,0.0439881957730383,0.08857589960996148,0.05770873675943981,0.08330282766695898
qwsw_milora_r32_lr2e4_s44,qwsw,44.0,qwsw_milora_r32_lr2e4,milora,0.2863,-0.5431786519784014,36.72,44.92,86.96,cs,42.33,31.12,67.69,38.99,44.49,14.5147,5.6632,0.0002,,,32.0,False,False,True,74.13,88.79,79.53,94.92,85.95,94.99,87.54,89.8,2.4078556226659553,1.9346918347336524,0.47316378793230296,217.10698291936623,14.514616966247559,5.663951851640429,9.652565966546453,25.257310525745908,0.07837534048404951,0.26206283685513426,0.061716432440422096,0.16510346104195692,0.05867989661404158
frc_lorawdr16_wd0p3_lr5e4_c256_s46,frc,46.0,frc_lorawdr16_wd0p3_lr5e4_c256,lorawdr16,0.3634,-0.4396150770279845,26.86,35.2,81.39,cs,33.88,19.83,45.46,41.04,35.79,25.7945,6.5124,0.0005,0.3,,,False,False,True,72.2,84.55,80.3,90.12,84.85,85.35,69.54,84.2,1.9399815325319725,1.8100692116929957,0.12991232083897675,217.94079199382276,25.794313430786133,6.514807586371899,7.014337104782068,13.2173934353928,0.07188739866766629,0.04666047230625869,0.08562506149907996,0.048145391171852486,0.0714996850577745
qwswm_lora_r32_lr5e5_s44,qwswm,44.0,qwswm_lora_r32_lr5e5,lora,0.0519,-1.2848326421515421,44.14,54.0,57.01,gsm8k,47.2,41.07,72.29,51.11,58.31,3.6591,1.1263,5e-05,,,32.0,False,False,True,,,,,,,,,1.97586196854011,1.9346918347336524,0.04117013380645762,31.420567403952724,3.6598169803619385,1.1268331940685,5.037758872898658,18.356047890063483,0.12548829655173593,0.10565564394641108,0.07245382859461437,0.05352265863065971,0.07679357292504055
qwsw_lorawd_wd0p3_lr5e5_s44,qwsw,44.0,qwsw_lorawd_wd0p3_lr5e5,lorawd,0.107,-0.9706162223147904,39.31,49.65,85.78,cs,45.89,32.73,71.74,49.15,48.75,9.1575,2.4351,5e-05,0.3,,,False,False,True,69.79,89.55,79.94,95.12,85.16,91.2,86.09,89.4,2.0103913315852187,1.9346918347336524,0.0756994968515663,58.37334232690189,9.166462898254395,2.4361430659890173,2.819590856785123,9.802594568926493,0.11303272945666586,0.09331443936505408,0.08818696854020322,0.0511470173723827,0.07544563944480082
mtx_lorawd_wd0p01_s44,mtx,44.0,mtx_lorawd_wd0p01,lorawd,0.7009,-0.15434394001645568,22.24,29.31,78.97,cs,29.7,14.78,31.14,37.63,33.29,57.507,16.9753,,0.01,,,False,False,False,71.41,82.1,79.58,87.78,82.4,82.11,66.55,79.8,2.4331283658559992,1.8520239240816387,0.5811044417743605,572.0971877237031,57.506248474121094,16.976753228902815,7.515840867445459,21.554430715097048,0.06954312731183669,0.046330994204489,0.07097604783018498,0.04971910647937668,0.06606993669482344
lrswm_lorawd_wd0p3_lr3e4_s43,lrswm,43.0,lrswm_lorawd_wd0p3_lr3e4,lorawd,0.3462,-0.4606729364606249,25.28,33.73,51.02,gsm8k,32.07,18.48,35.56,42.32,40.23,17.4034,6.8925,0.00030000000000000003,0.3,,,False,False,True,,,,,,,,,2.077228152278935,1.8100692116929957,0.26715894058593936,225.9813537985523,17.412322998046875,6.89434150159359,6.602396422670832,19.40036146919324,0.06863940643762029,0.04950682877217956,0.08005117842939219,0.049620850881976264,0.06804003085103627
lrsw_lorawd_wd0p3_lr1e3_s43,lrsw,43.0,lrsw_lorawd_wd0p3_lr1e3,lorawd,0.4612,-0.33611070137733856,25.72,32.29,69.99,cs,32.93,18.5,38.79,37.97,33.25,51.5255,7.1468,0.001,0.3,,,False,False,True,71.38,49.4,80.81,87.82,55.64,77.02,60.84,77.0,2.0059792520030992,1.8100692116929957,0.1959100403101035,294.0488281130672,51.52444076538086,7.147204205393791,11.67030194465865,25.50985148672601,0.07641125977887739,0.04514157736914186,0.08384102108091585,0.047789067456447704,0.07488030684430115
frm_lorawd_wd0p3_lr3e4_c512_s43,frm,43.0,frm_lorawd_wd0p3_lr3e4_c512,lorawd,0.3202,-0.4945786724167191,25.04,35.29,68.84,math_faithful,32.87,17.21,39.62,41.38,45.39,32.0554,4.5359,0.00030000000000000003,0.3,,,False,False,True,,,,,,,,,2.070758888456304,1.8100692116929957,0.26068967676330845,218.90662933962236,32.0551872253418,4.536258394271135,16.731013833319327,43.165057199907615,0.0776733461217837,0.04713508826669093,0.08840323240581688,0.04842882817761315,0.07546775537606162
a5_k1024_v128_dE0_lr1e3,a5,,a5_k1024_v128_dE0_lr1e3,k1024,0.1679,-0.7749493038619513,26.3,,53.6,,36.86,15.74,,,,2.5631,1.3992,0.001,,1024.0,,False,False,False,60.4,43.42,68.01,19.86,49.17,71.55,51.62,64.8,,,,,,,,,,,,,
qwsw_lorawd_wd0p3_lr5e4_s43,qwsw,43.0,qwsw_lorawd_wd0p3_lr5e4,lorawd,0.245,-0.6108339156354675,40.53,46.47,87.51,cs,47.12,33.95,68.44,38.91,43.91,10.4714,4.5763,0.0005,0.3,,,False,False,True,72.51,89.93,81.12,95.67,86.27,94.91,87.46,92.2,2.1657001135567455,1.9346918347336524,0.23100827882309316,223.3222044278213,10.473299980163574,4.576745037095887,12.771828143235394,26.542344551898353,0.1151236049840381,0.09014028883559963,0.07445227119982711,0.04402444447187462,0.07292943254585448
frm_lorawd_wd0p3_lr1e4_c256_s43,frm,43.0,frm_lorawd_wd0p3_lr1e4_c256,lorawd,0.2421,-0.6160052105582672,25.36,34.27,65.73,math_faithful,33.01,17.72,35.02,44.45,41.16,14.6565,4.4823,0.0001,0.3,,,False,False,True,,,,,,,,,2.006794444670346,1.8100692116929957,0.19672523297735034,150.10038590614036,14.660045623779297,4.482993286848068,7.228805808172959,28.027247500142643,0.07121115285204531,0.05068953614789026,0.0857918668293798,0.049951131045209866,0.07087621460789237
frm_lorawd_wd0p1_lr7e4_c256_s42,frm,42.0,frm_lorawd_wd0p1_lr7e4_c256,lorawd,1.1891,0.0752183791115354,17.8,27.35,57.09,math_faithful,27.31,8.29,25.32,30.72,45.09,98.4568,13.8005,0.0007,0.1,,,False,False,True,,,,,,,,,3.3940878218198804,1.8520239240816387,1.5420638977382417,837.6192714977627,98.45304870605469,13.800729781389236,26.671321584824447,54.643752758911745,0.08078959860009517,0.04504386650267424,0.0923808588966176,0.04809701128677249,0.08300247782082629
lrswm_clora_k1024_lr2e4_s44,lrswm,44.0,lrswm_clora_k1024_lr2e4,clora,0.2513,-0.5998075114074239,24.44,32.33,45.56,gsm8k,31.85,17.02,27.18,42.83,42.75,14.3307,5.6394,0.0002,,1024.0,,False,False,True,,,,,,,,,2.0915205842765294,1.8100692116929957,0.2814513725835337,194.72551271939534,14.331428527832031,5.64223414696753,6.105864519758051,19.963542064559746,0.05973781204458169,0.050407990766780465,0.06654540769200612,0.04982573247800116,0.05690734542296187
qwsw_clora_k1024_lr5e5_s42,qwsw,42.0,qwsw_clora_k1024_lr5e5,clora,0.0957,-1.0190880622231564,39.06,50.77,86.17,cs,46.29,31.82,71.28,54.69,49.77,7.7222,2.1191,5e-05,,1024.0,,False,False,True,65.17,89.88,79.32,94.32,85.16,95.88,88.05,91.6,,,,60.98701969494296,7.72450590133667,2.1197941377410774,3.1319881449726363,11.79259031084057,0.05832956031909805,0.04199121950650255,0.0740386698430358,0.05123598984777431,0.04994546938328355
frc_lorawd_wd0p2_lr3e4_c256_s42,frc,42.0,frc_lorawd_wd0p2_lr3e4_c256,lorawd,0.4227,-0.3739677521709811,26.05,33.7,81.82,cs,33.97,18.13,42.22,38.99,35.18,29.873,9.0552,0.00030000000000000003,0.2,,,False,False,True,72.39,84.39,80.45,90.5,84.61,86.41,72.44,83.4,2.111981535577303,1.8520239240816387,0.2599576114956643,304.92973669269327,29.872350692749023,9.056651005148888,7.364362336418906,20.405362343593666,0.07092578216454393,0.047236975690837395,0.08000503762704964,0.048399937122371096,0.06957836580238674
uioW4_k2048_v410_dE0_lr3e3,other,,uioW4_k2048_v410_dE0_lr3e3,k2048,0.7785,-0.10874138309586093,22.81,,31.92,,32.12,13.5,,,,7.0053,2.4916,0.003,,2048.0,,False,False,False,58.07,38.14,13.25,26.79,56.83,25.29,16.21,20.8,,,,,,,,,,,,,
lrsw_clora_k1024_lr3e4_s43,lrsw,43.0,lrsw_clora_k1024_lr3e4,clora,0.4473,-0.349401101827343,24.64,32.08,60.07,cs,33.11,16.18,40.93,37.2,32.96,20.8758,9.8265,0.00030000000000000003,,1024.0,,False,False,True,63.79,53.21,56.96,50.52,82.24,62.04,51.62,60.2,2.273173319485963,1.8520239240816387,0.42114939540432417,370.9764654229884,20.8794002532959,9.828248380124569,7.63274083783963,22.25960131454787,0.05858987262028093,0.04734892063884715,0.06381759807819581,0.048577042837278726,0.05662326772766995
lrsw_milora_r32_lr1e4_s43,lrsw,43.0,lrsw_milora_r32_lr1e4,milora,0.2508,-0.6006724678413211,27.42,36.85,72.93,cs,35.28,19.56,48.63,44.71,36.07,12.9602,6.0222,0.0001,,,32.0,False,False,True,71.44,84.06,73.29,90.38,81.45,60.52,53.67,68.6,1.93380291028227,1.8100692116929957,0.1237336985892743,121.76916491107522,12.96022891998291,6.022694544494152,3.4963203883135376,11.101652904661856,0.0636127099247216,0.1630769932126598,0.08701710063553648,0.14715601949667903,0.06909414911768295
qwswm_lora_null_r16_lr1e3_s42,qwswm,42.0,qwswm_lora_null_r16_lr1e3,lora_null,0.3938,-0.40472428819790063,38.58,49.31,72.86,gsm8k,45.45,31.7,64.68,50.09,54.64,29.2563,10.0337,0.001,,,16.0,False,False,True,,,,,,,,,,,,468.9759839802665,29.30842399597168,10.034594965832573,11.540133742458167,16.351911969390134,0.11472160234748428,0.09104208945094928,0.06475366889741727,0.07123597454656616,0.07349331510309955
frc_lorawd_wd0_lr7e4_c256_s42,frc,42.0,frc_lorawd_wd0_lr7e4_c256,lorawd,1.4951,0.17467024148704727,16.32,24.59,65.53,cs,25.74,6.9,23.01,32.25,35.07,247.0611,28.0461,0.0007,0.0,,,False,False,True,62.97,74.48,76.77,57.53,70.64,64.39,50.85,66.6,3.2280783996899927,1.8520239240816387,1.376054475608354,1307.0033793107739,247.0572509765625,28.049109822511674,15.360338517544866,28.116924296613423,0.07912313652363392,0.046198253653120046,0.06879965320874744,0.051620581638465377,0.07134071656215198
lrsw_dora_r16_lr2e3_s44,lrsw,44.0,lrsw_dora_r16_lr2e3,dora,358.2287,2.5541603770247985,0.0,19.84,37.63,cs,0.0,0.0,25.42,22.27,51.52,9275.7334,2035.091,0.002,,,16.0,True,False,True,62.05,50.54,33.42,23.2,52.41,25.97,26.45,27.0,7.4670822585728756,1.8100692116929957,5.65701304687988,37494.03756596695,9291.1279296875,2035.7207065582274,1.680165062334952,2.797492006915353,0.07117995289204972,0.054274716642642065,0.09961701370712746,0.05290998137277642,0.07791359223422899
e1_sclora_f080_s43,e1,43.0,e1_sclora_f080,sclora,0.8594,-0.06580465065211559,20.52,27.43,77.84,cs,29.24,11.79,23.31,39.25,33.54,61.0449,11.5083,,,,,False,False,False,70.09,82.21,79.12,81.66,80.66,82.45,66.13,80.4,,,,563.7417283732383,61.0433349609375,11.509424233436585,16.274732149009594,32.81387199832523,0.08128870004058592,0.042325509466925815,0.17717886114875953,0.035247154968051975,0.1111988705618204
frm_lora_null_lr2e4_c256_s42,frm,42.0,frm_lora_null_lr2e4_c256,lora_null,0.8823,-0.05438372077326824,18.64,27.55,62.17,math_faithful,28.2,9.08,23.64,32.94,43.88,85.7944,13.2719,0.0002,,,,False,False,True,,,,,,,,,3.1377991392504962,1.8520239240816387,1.2857752151688575,792.4817336969265,85.79290771484375,13.272152826189995,25.771281931937217,62.01366734540814,0.08953649800356614,0.042428761714439385,0.09412170909504419,0.058975974948326196,0.085348019389962
mtx_lorawd_wd1p0_s43,mtx,43.0,mtx_lorawd_wd1p0,lorawd,0.1678,-0.7752080435073185,27.5,35.42,79.68,cs,34.93,20.07,45.39,40.96,35.77,10.0952,2.7518,,1.0,,,False,False,False,62.17,82.92,79.02,89.24,84.06,86.36,71.84,81.8,1.9036300190861162,1.8520239240816387,0.05160609500447744,79.73395343662916,10.09521770477295,2.7527878887951376,5.137296682011375,13.395174736842561,0.07607565576139282,0.050326455621315894,0.10610940626880667,0.05157110189448635,0.0792917314372538
lrsw_sclora_r32_lr2e5_s44,lrsw,44.0,lrsw_sclora_r32_lr2e5,sclora,0.166,-0.7798919119599449,27.02,36.58,19.93,cs,35.2,18.85,47.74,44.2,36.89,3.1188,1.3397,2e-05,,,32.0,False,False,True,45.93,5.98,16.02,40.09,5.45,12.46,9.9,23.6,1.9588381435308448,1.8100692116929957,0.14876893183784912,41.799529974183834,3.119044542312622,1.3401746649295092,7.556897431981433,31.659363644701,0.09324786899194148,0.03655212185703695,0.4121625029558899,0.010734163633959596,0.17052000074265586
frc_lorawd_wd0p3_lr1e4_c256_s43,frc,43.0,frc_lorawd_wd0p3_lr1e4_c256,lorawd,0.2342,-0.6304131092636557,27.51,36.1,69.86,cs,34.51,20.51,47.16,41.98,36.33,15.2793,5.5937,0.0001,0.3,,,False,False,True,10.37,64.31,79.02,85.53,82.95,84.81,71.08,80.8,1.9212039671131107,1.8100692116929957,0.11113475542011497,125.24051199093564,15.300626754760742,5.5948214650154116,3.03425500834485,10.201800970885307,0.07230952907185054,0.050058359883110484,0.09213550378990468,0.05039657172982871,0.07280275341125529
frm_lorawd_wd0p1_lr2e4_c512_s44,frm,44.0,frm_lorawd_wd0p1_lr2e4_c512,lorawd,0.503,-0.29843201494407257,23.51,31.23,66.79,math_faithful,32.3,14.72,27.27,37.63,44.25,49.886,8.5436,0.0002,0.1,,,False,False,True,,,,,,,,,2.303797264964866,1.8100692116929957,0.4937280532718702,395.9128005433031,49.885929107666016,8.5445990011096,14.861271576198943,43.469169115392354,0.06987478997499512,0.047584353724935274,0.0752177924229262,0.05021080947941313,0.06793499049311609
frc_sclora_lr1e4_c256_s44,frc,44.0,frc_sclora_lr1e4_c256,sclora,0.5864,-0.23180603836692842,21.17,27.79,79.19,cs,30.7,11.64,25.43,37.12,34.08,17.2249,6.6245,0.0001,,,,False,False,True,71.9,82.81,78.61,82.42,83.58,84.34,68.69,81.2,2.2700844409320458,1.8100692116929957,0.46001522923905,292.0361644578695,17.249608993530273,6.62508450448513,12.255889104328432,32.14961852932292,0.07501837991334077,0.042427843867033736,0.38928799842615214,0.009153608825504356,0.1582682966307104
lrswm_dora_r16_lr1e3_s42,lrswm,42.0,lrswm_dora_r16_lr1e3,dora,2.1922,0.3408801734136458,17.89,26.59,31.92,gsm8k,27.45,8.33,24.9,26.96,45.31,437.5943,37.309,0.001,,,16.0,False,False,True,,,,,,,,,3.4366585805245617,1.8520239240816387,1.584634656442923,1429.5213498668618,437.58978271484375,37.30732204318046,9.289862491829021,14.22206788855673,0.09490291534925617,0.04595900221085354,0.08615258626536369,0.049630818278304664,0.08672312003312424
lrsw_lora_null_r16_lr3e4_s43,lrsw,43.0,lrsw_lora_null_r16_lr3e4,lora_null,0.4624,-0.3349821745875274,24.82,32.82,80.37,cs,32.15,17.5,43.18,38.4,32.85,26.5639,10.4695,0.00030000000000000003,,,16.0,False,False,True,72.32,83.68,79.53,90.48,81.69,84.47,69.8,81.0,2.152587095129313,1.8100692116929957,0.34251788343631717,346.7608299025922,26.57452392578125,10.472868299484253,6.87618257017283,15.921302332601625,0.1435030201506673,0.03909386666709498,0.10447541410055275,0.05919566804811517,0.1077646668446414
lora_r16,lora,,lora_r16,r16,0.5995,-0.2222108125651325,24.76,,78.66,,33.91,15.62,,,,46.2106,17.2395,,,,,False,False,False,71.13,82.54,80.04,80.97,82.08,82.49,68.43,81.6,2.251769677858652,1.8520239240816387,0.39974575377701305,468.53860495280065,46.262306213378906,17.252573934197425,4.689889678763807,11.463526249961294,0.06739606319805742,0.04631929153020487,0.07270112630975305,0.04970829845733902,0.06574535169921812
uioW4_k2048_v410_dE0_lr5e3,other,,uioW4_k2048_v410_dE0_lr5e3,k2048,0.8381,-0.07670415934449608,21.92,,28.53,,31.13,12.72,,,,15.7627,3.3654,0.005,,2048.0,,False,False,False,64.1,45.38,5.63,30.5,52.49,12.84,11.69,5.6,,,,,,,,,,,,,
frc_lorawd_wd0_lr1e4_c256_s42,frc,42.0,frc_lorawd_wd0_lr1e4_c256,lorawd,0.3002,-0.5225893120927484,26.52,35.01,79.36,cs,34.31,18.73,45.87,40.53,35.62,19.875,8.1373,0.0001,0.0,,,False,False,True,67.19,82.75,79.84,85.92,82.95,84.97,70.22,81.0,2.0360680948623298,1.8520239240816387,0.18404417078069102,184.50649909682497,19.89751625061035,8.139121183753014,3.126171549952398,11.417663106547614,0.07008260914867508,0.0487226573299172,0.08387090505332319,0.05008305621483952,0.0696844022817068
lrswm_dora_r16_lr5e5_s43,lrswm,43.0,lrswm_dora_r16_lr5e5,dora,0.3357,-0.47404865875198754,25.58,32.6,39.2,gsm8k,34.31,16.86,25.66,44.71,41.46,11.5545,3.6746,5e-05,,,16.0,False,False,True,,,,,,,,,1.922006873709949,1.8100692116929957,0.11193766201695321,66.14162017299606,11.577434539794922,3.676734610646963,1.866132795942874,4.430817409271952,0.06519730493550248,0.05573916311112531,0.12160760653946165,0.050493770596950406,0.07613683818594114
qwsw_milora_r32_lr2e4_s43,qwsw,43.0,qwsw_milora_r32_lr2e4,milora,0.27,-0.5686362358410126,36.75,45.34,84.96,cs,42.88,30.62,67.22,39.51,46.48,14.7724,5.647,0.0002,,,32.0,False,False,True,73.91,89.12,79.17,94.84,85.32,87.75,82.17,87.4,2.3868870522108185,1.8790178806577968,0.5078691715530217,217.3840294702184,14.772384643554688,5.647555159670966,9.597639178991596,25.343203243007913,0.07870838507285481,0.2620991495613505,0.061728057230441474,0.16482007386547168,0.058883458493853305
frc_sclora_lr5e4_c256_s43,frc,43.0,frc_sclora_lr5e4_c256,sclora,1.4008,0.1463761330753897,14.94,24.44,69.46,cs,23.93,5.94,22.9,32.94,36.47,152.3173,21.9439,0.0005,,,,False,False,True,65.5,76.12,76.87,64.01,76.16,70.5,54.1,72.4,3.253401752138012,1.8100692116929957,1.4433325404450164,1111.0561969327798,152.31991577148438,21.945713543891905,17.42630509539369,31.8168278636999,0.07851489286253474,0.0439601238482574,0.18093046686130232,0.03539997026484668,0.11416824725883563
lrswm_milora_r32_lr1e3_s44,lrswm,44.0,lrswm_milora_r32_lr1e3,milora,1.3403,0.12720201759035335,18.26,27.04,32.45,gsm8k,27.97,8.54,23.44,29.27,45.96,153.9093,24.5122,0.001,,,32.0,False,False,True,,,,,,,,,3.5336456461023853,1.8100692116929957,1.7235764344093896,1106.3717918137725,153.90968322753906,24.515341299772263,14.461796422525492,26.267218816331184,0.07114065694854782,0.052431018405496604,0.07140927719948162,0.058750303308193724,0.06818582224889645
lrsw_lorawd_wd0p3_lr2e4_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr2e4,lorawd,0.2996,-0.5234581909725712,27.14,35.38,62.72,cs,34.66,19.61,45.93,42.15,34.54,19.7061,6.9905,0.0002,0.3,,,False,False,True,1.1,84.28,46.83,87.94,83.66,76.39,66.98,54.6,1.976574211441095,1.8100692116929957,0.16650499974809918,195.31118940361583,19.734519958496094,6.994180229306221,4.869078382876171,15.608879533112136,0.0712068497718229,0.04855152946763427,0.08624754068982521,0.04832392733873998,0.07114248834104792
mtx_milora_r128_s44,mtx,44.0,mtx_milora_r128,milora,0.8852,-0.052958594744779666,19.82,26.36,76.63,cs,28.06,11.58,25.5,33.96,32.72,154.7057,17.0988,,,,128.0,False,False,False,70.03,80.9,79.27,78.23,79.95,80.56,64.93,79.2,2.8626825099266195,1.8520239240816387,1.0106585858449808,720.0509255466873,154.7080841064453,17.099917313456537,16.04723824059081,59.08577091773603,0.07316317963891228,0.08829639449130164,0.06771077746549041,0.09986493751693641,0.06670224322949024
a5_k2048_v410_dE0_lr1e2,a5,,a5_k2048_v410_dE0_lr1e2,k2048,0.4971,-0.3035562368610008,24.33,,56.09,,33.16,15.51,,,,7.007,3.4578,0.01,,2048.0,,False,False,False,58.07,59.68,74.31,6.38,69.85,67.89,49.32,63.2,,,,,,,,,,,,,
lrswm_clora_k1024_lr1e4_s43,lrswm,43.0,lrswm_clora_k1024_lr1e4,clora,0.2029,-0.6927179529666541,25.19,33.45,43.9,gsm8k,32.78,17.6,29.26,43.6,43.99,10.0581,3.8171,0.0001,,1024.0,,False,False,True,,,,,,,,,1.9831754125833072,1.8100692116929957,0.17310620089031148,110.22284966931643,10.05864143371582,3.818909578025341,4.416308990288094,15.748557489699184,0.06204565738152141,0.054279241767211835,0.07411457783411754,0.05128819361749806,0.05970489156050014
qwswm_lora_r32_lr2e4_ep6_s43,qwswm,43.0,qwswm_lora_r32_lr2e4_ep6,lora,0.2199,-0.6577747706392096,44.34,52.72,64.82,gsm8k,47.03,41.65,70.37,50.6,53.93,19.1281,4.7868,0.0002,,,32.0,False,False,True,,,,,,,,,2.402457711175437,1.9346918347336524,0.46776587644178447,215.66262569965454,19.126192092895508,4.787605734382357,12.368140512795765,26.684353013735976,0.11337708311569437,0.10216994445196409,0.06565061945731876,0.049239533683960855,0.07070557466504639
qwsw_sclora_r32_lr5e4_s42,qwsw,42.0,qwsw_sclora_r32_lr5e4,sclora,0.9078,-0.04200982159316963,6.88,21.72,79.8,cs,13.02,0.74,24.7,31.57,38.57,86.1634,12.6774,0.0005,,,32.0,False,False,True,68.13,83.46,76.87,83.46,82.0,86.66,74.4,83.4,,,,672.2593357488294,86.16429138183594,12.679738970313753,16.03654115788853,34.49023093443111,0.16375755233190314,0.07666656434060969,0.20723374659597688,0.035083806319598426,0.14747538422112616
lrsw_lora_null_r16_lr1e3_s43,lrsw,43.0,lrsw_lora_null_r16_lr1e3,lora_null,1.2147,0.0844690314880758,17.62,25.23,73.86,cs,26.36,8.88,27.0,33.7,30.21,167.5658,25.6828,0.001,,,16.0,False,False,True,67.68,79.11,77.18,77.34,79.08,76.18,61.09,73.2,2.80480534991559,1.8520239240816387,0.9527814258339511,1019.5797445089516,167.56515502929688,25.682982701063157,10.412065669135634,15.769609669133994,0.0904042396354031,0.044000733696368206,0.07580139801990204,0.054986940263854464,0.08110154160961905
